Dalata.3	Eguineensis.14001
Dalata.20784	Eguineensis.17743
Dalata.20794	Eguineensis.19721
Dalata.20795	Eguineensis.17735
Dalata.20808	Eguineensis.17729
Dalata.20810	Eguineensis.19727
Dalata.20812	Eguineensis.17722
Dalata.20823	Eguineensis.17720
Dalata.20826	Eguineensis.17716
Dalata.20827	Eguineensis.17712
Dalata.20828	Eguineensis.19737
Dalata.20829	Eguineensis.26564
Dalata.20831	Eguineensis.19739
Dalata.20833	Eguineensis.19740
Dalata.20834	Eguineensis.17704
Dalata.20835	Eguineensis.17702
Dalata.20836	Eguineensis.17699
Dalata.20837	Eguineensis.19746
Dalata.20839	Eguineensis.17695
Dalata.20840	Eguineensis.19750
Dalata.20846	Eguineensis.19752
Dalata.20848	Eguineensis.17690
Dalata.20851	Eguineensis.17688
Dalata.20856	Eguineensis.19760
Dalata.20858	Eguineensis.17683
Dalata.20859	Eguineensis.19763
Dalata.20860	Eguineensis.19764
Dalata.20862	Eguineensis.19766
Dalata.20864	Eguineensis.17673
Dalata.20865	Eguineensis.17672
Dalata.20868	Eguineensis.23289
Dalata.20869	Eguineensis.23288
Dalata.20870	Eguineensis.19773
Dalata.20871	Eguineensis.19774
Dalata.20872	Eguineensis.23283
Dalata.20873	Eguineensis.19778
Dalata.20875	Eguineensis.23277
Dalata.20876	Eguineensis.19781
Dalata.22283	Eguineensis.17446
Dalata.22287	Eguineensis.17450
Dalata.20881	Eguineensis.19783
Dalata.22295	Eguineensis.17451
Dalata.22309	Eguineensis.17454
Dalata.20886	Eguineensis.17661
Dalata.22308	Eguineensis.17455
Dalata.20887	Eguineensis.17660
Dalata.20891	Eguineensis.19789
Dalata.20892	Eguineensis.19790
Dalata.22312	Eguineensis.17461
Dalata.22313	Eguineensis.17463
Dalata.20908	Eguineensis.19791
Dalata.20909	Eguineensis.17653
Dalata.20910	Eguineensis.17652
Dalata.22318	Eguineensis.17472
Dalata.20917	Eguineensis.19795
Dalata.20918	Eguineensis.19796
Dalata.22319	Eguineensis.17473
Dalata.22320	Eguineensis.17474
Dalata.20922	Eguineensis.17647
Dalata.22322	Eguineensis.17475
Dalata.20924	Eguineensis.17646
Dalata.20925	Eguineensis.17645
Dalata.20926	Eguineensis.19797
Dalata.20927	Eguineensis.25642
Dalata.22324	Eguineensis.17479
Dalata.20929	Eguineensis.17642
Dalata.20931	Eguineensis.25594
Dalata.20933	Eguineensis.24584
Dalata.20934	Eguineensis.24583
Dalata.22326	Eguineensis.17487
Dalata.20935	Eguineensis.20382
Dalata.20936	Eguineensis.17613
Dalata.20937	Eguineensis.17614
Dalata.20938	Eguineensis.19801
Dalata.22328	Eguineensis.17491
Dalata.20940	Eguineensis.17617
Dalata.20941	Eguineensis.19802
Dalata.20942	Eguineensis.17619
Dalata.20945	Eguineensis.17621
Dalata.20946	Eguineensis.17622
Dalata.20947	Eguineensis.19807
Dalata.20949	Eguineensis.24678
Dalata.20950	Eguineensis.19809
Dalata.20951	Eguineensis.19811
Dalata.20952	Eguineensis.19812
Dalata.20955	Eguineensis.19814
Dalata.20956	Eguineensis.19816
Dalata.20957	Eguineensis.19817
Dalata.20959	Eguineensis.24841
Dalata.20960	Eguineensis.19821
Dalata.20962	Eguineensis.19823
Dalata.20966	Eguineensis.19824
Dalata.20969	Eguineensis.22969
Dalata.20971	Eguineensis.18018
Dalata.20985	Eguineensis.18026
Dalata.20996	Eguineensis.18030
Dalata.22276	Eguineensis.17564
Dalata.22280	Eguineensis.17573
Dalata.22340	Eguineensis.17583
Dalata.22341	Eguineensis.17585
Dalata.22342	Eguineensis.17587
Dalata.21023	Eguineensis.18056
Dalata.21028	Eguineensis.18062
Dalata.22345	Eguineensis.17598
Dalata.21042	Eguineensis.17931
Dalata.21047	Eguineensis.18096
Dalata.22348	Eguineensis.17607
Dalata.21065	Eguineensis.21614
Dalata.21066	Eguineensis.19373
Dalata.23187	Eguineensis.17625
Dalata.21073	Eguineensis.21606
Dalata.21075	Eguineensis.19375
Dalata.23184	Eguineensis.17630
Dalata.21080	Eguineensis.19376
Dalata.23183	Eguineensis.17632
Dalata.21083	Eguineensis.24175
Dalata.21084	Eguineensis.19568
Dalata.21085	Eguineensis.19563
Dalata.21086	Eguineensis.19344
Dalata.21087	Eguineensis.19566
Dalata.21088	Eguineensis.21427
Dalata.21089	Eguineensis.21424
Dalata.21090	Eguineensis.21423
Dalata.21092	Eguineensis.21422
Dalata.21094	Eguineensis.21413
Dalata.21095	Eguineensis.19556
Dalata.21100	Eguineensis.19555
Dalata.21101	Eguineensis.19554
Dalata.21108	Eguineensis.19549
Dalata.21111	Eguineensis.21409
Dalata.21123	Eguineensis.23420
Dalata.21125	Eguineensis.21403
Dalata.21126	Eguineensis.26410
Dalata.21128	Eguineensis.21400
Dalata.21129	Eguineensis.21399
Dalata.21130	Eguineensis.19533
Dalata.21131	Eguineensis.19532
Dalata.21137	Eguineensis.21398
Dalata.21148	Eguineensis.19524
Dalata.21151	Eguineensis.21394
Dalata.21153	Eguineensis.19520
Dalata.21156	Eguineensis.21389
Dalata.21159	Eguineensis.19518
Dalata.21163	Eguineensis.21380
Dalata.21164	Eguineensis.18099
Dalata.21166	Eguineensis.19510
Dalata.21168	Eguineensis.18102
Dalata.21170	Eguineensis.18111
Dalata.21171	Eguineensis.18110
Dalata.21172	Eguineensis.19502
Dalata.21174	Eguineensis.19501
Dalata.21177	Eguineensis.21635
Dalata.21182	Eguineensis.19356
Dalata.21184	Eguineensis.21641
Dalata.24444	Eguineensis.17701
Dalata.21185	Eguineensis.21642
Dalata.21186	Eguineensis.19354
Dalata.21187	Eguineensis.21645
Dalata.21188	Eguineensis.21646
Dalata.21189	Eguineensis.23453
Dalata.21190	Eguineensis.19350
Dalata.21192	Eguineensis.21653
Dalata.21193	Eguineensis.21654
Dalata.21195	Eguineensis.19325
Dalata.21196	Eguineensis.21675
Dalata.21198	Eguineensis.25836
Dalata.21200	Eguineensis.19330
Dalata.21203	Eguineensis.19338
Dalata.24423	Eguineensis.17723
Dalata.24403	Eguineensis.17733
Dalata.24401	Eguineensis.17734
Dalata.21228	Eguineensis.19341
Dalata.21229	Eguineensis.21663
Dalata.24397	Eguineensis.17744
Dalata.21236	Eguineensis.24001
Dalata.21244	Eguineensis.22412
Dalata.21539	Eguineensis.17762
Dalata.21799	Eguineensis.17764
Dalata.21800	Eguineensis.17766
Dalata.21805	Eguineensis.17772
Dalata.21807	Eguineensis.17774
Dalata.21810	Eguineensis.17776
Dalata.21814	Eguineensis.17781
Dalata.21275	Eguineensis.19342
Dalata.21276	Eguineensis.19345
Dalata.21277	Eguineensis.21662
Dalata.21278	Eguineensis.21671
Dalata.21819	Eguineensis.17787
Dalata.21820	Eguineensis.17789
Dalata.21282	Eguineensis.19319
Dalata.21821	Eguineensis.17790
Dalata.21284	Eguineensis.21670
Dalata.21286	Eguineensis.23130
Dalata.21822	Eguineensis.17791
Dalata.21823	Eguineensis.17792
Dalata.21826	Eguineensis.17794
Dalata.21828	Eguineensis.17796
Dalata.21829	Eguineensis.17797
Dalata.21752	Eguineensis.17806
Dalata.21754	Eguineensis.17808
Dalata.21756	Eguineensis.17810
Dalata.21759	Eguineensis.17811
Dalata.21761	Eguineensis.17813
Dalata.21763	Eguineensis.17815
Dalata.21766	Eguineensis.17821
Dalata.21768	Eguineensis.17825
Dalata.21770	Eguineensis.17830
Dalata.21771	Eguineensis.17831
Dalata.21583	Eguineensis.17835
Dalata.21776	Eguineensis.17838
Dalata.21778	Eguineensis.17839
Dalata.21356	Eguineensis.25504
Dalata.21786	Eguineensis.17849
Dalata.21783	Eguineensis.17850
Dalata.21784	Eguineensis.17851
Dalata.21788	Eguineensis.17852
Dalata.21790	Eguineensis.17855
Dalata.21791	Eguineensis.17856
Dalata.21376	Eguineensis.20890
Dalata.21380	Eguineensis.24927
Dalata.21793	Eguineensis.17864
Dalata.21389	Eguineensis.25171
Dalata.21795	Eguineensis.17868
Dalata.21392	Eguineensis.25163
Dalata.21796	Eguineensis.17872
Dalata.22501	Eguineensis.17876
Dalata.22500	Eguineensis.17878
Dalata.21401	Eguineensis.24161
Dalata.21402	Eguineensis.25211
Dalata.21403	Eguineensis.23829
Dalata.22483	Eguineensis.17882
Dalata.21409	Eguineensis.25592
Dalata.22481	Eguineensis.17885
Dalata.22794	Eguineensis.17886
Dalata.22480	Eguineensis.17888
Dalata.22478	Eguineensis.17892
Dalata.22475	Eguineensis.17893
Dalata.22468	Eguineensis.17903
Dalata.22467	Eguineensis.17904
Dalata.21424	Eguineensis.18535
Dalata.22466	Eguineensis.17907
Dalata.22462	Eguineensis.17909
Dalata.21427	Eguineensis.22153
Dalata.21434	Eguineensis.23603
Dalata.21435	Eguineensis.23604
Dalata.22453	Eguineensis.17922
Dalata.21438	Eguineensis.23611
Dalata.22449	Eguineensis.17927
Dalata.21447	Eguineensis.23614
Dalata.22447	Eguineensis.17932
Dalata.22446	Eguineensis.17933
Dalata.21471	Eguineensis.23890
Dalata.22438	Eguineensis.17944
Dalata.22437	Eguineensis.17946
Dalata.22436	Eguineensis.17947
Dalata.21480	Eguineensis.25519
Dalata.22435	Eguineensis.17949
Dalata.21483	Eguineensis.19529
Dalata.22430	Eguineensis.17955
Dalata.22429	Eguineensis.17956
Dalata.21486	Eguineensis.25427
Dalata.22427	Eguineensis.17963
Dalata.22426	Eguineensis.17964
Dalata.22425	Eguineensis.17965
Dalata.22413	Eguineensis.17983
Dalata.22412	Eguineensis.17984
Dalata.21506	Eguineensis.22755
Dalata.22410	Eguineensis.17986
Dalata.21675	Eguineensis.17987
Dalata.22409	Eguineensis.17990
Dalata.22408	Eguineensis.17991
Dalata.21513	Eguineensis.23269
Dalata.22406	Eguineensis.17992
Dalata.21519	Eguineensis.22843
Dalata.21682	Eguineensis.17996
Dalata.22401	Eguineensis.17999
Dalata.21521	Eguineensis.22844
Dalata.22389	Eguineensis.18013
Dalata.21699	Eguineensis.18017
Dalata.21698	Eguineensis.18020
Dalata.21552	Eguineensis.19688
Dalata.21701	Eguineensis.18022
Dalata.21703	Eguineensis.18023
Dalata.21704	Eguineensis.18024
Dalata.21554	Eguineensis.19687
Dalata.21705	Eguineensis.18027
Dalata.21712	Eguineensis.18040
Dalata.21713	Eguineensis.18044
Dalata.21717	Eguineensis.18048
Dalata.21726	Eguineensis.18055
Dalata.21728	Eguineensis.18057
Dalata.21729	Eguineensis.18058
Dalata.21737	Eguineensis.18072
Dalata.21738	Eguineensis.18075
Dalata.21605	Eguineensis.25056
Dalata.21606	Eguineensis.19464
Dalata.21741	Eguineensis.18084
Dalata.21742	Eguineensis.18085
Dalata.21609	Eguineensis.18188
Dalata.21746	Eguineensis.18090
Dalata.21749	Eguineensis.18092
Dalata.21750	Eguineensis.18094
Dalata.23324	Eguineensis.18101
Dalata.23326	Eguineensis.18113
Dalata.22592	Eguineensis.18116
Dalata.22591	Eguineensis.18117
Dalata.22571	Eguineensis.18132
Dalata.21660	Eguineensis.19392
Dalata.22572	Eguineensis.18134
Dalata.21666	Eguineensis.19384
Dalata.22568	Eguineensis.18140
Dalata.22567	Eguineensis.18142
Dalata.22566	Eguineensis.18143
Dalata.22553	Eguineensis.18148
Dalata.22554	Eguineensis.18150
Dalata.22555	Eguineensis.18153
Dalata.22556	Eguineensis.18155
Dalata.22550	Eguineensis.18156
Dalata.22558	Eguineensis.18160
Dalata.21680	Eguineensis.25814
Dalata.22541	Eguineensis.18165
Dalata.22539	Eguineensis.18171
Dalata.22538	Eguineensis.18172
Dalata.22535	Eguineensis.18176
Dalata.21702	Eguineensis.19599
Dalata.22528	Eguineensis.18181
Dalata.22526	Eguineensis.18186
Dalata.22524	Eguineensis.18187
Dalata.21708	Eguineensis.19608
Dalata.21709	Eguineensis.25897
Dalata.21971	Eguineensis.18194
Dalata.21711	Eguineensis.19610
Dalata.21714	Eguineensis.19613
Dalata.21716	Eguineensis.19615
Dalata.21967	Eguineensis.18200
Dalata.21731	Eguineensis.19629
Dalata.21735	Eguineensis.19632
Dalata.21739	Eguineensis.19638
Dalata.21740	Eguineensis.19639
Dalata.21743	Eguineensis.19641
Dalata.21762	Eguineensis.19656
Dalata.21769	Eguineensis.19663
Dalata.21782	Eguineensis.19675
Dalata.21794	Eguineensis.19685
Dalata.21809	Eguineensis.19697
Dalata.21811	Eguineensis.19699
Dalata.22025	Eguineensis.18266
Dalata.21817	Eguineensis.23267
Dalata.21818	Eguineensis.23268
Dalata.21824	Eguineensis.19708
Dalata.21825	Eguineensis.19300
Dalata.22035	Eguineensis.18278
Dalata.21827	Eguineensis.19710
Dalata.22048	Eguineensis.18286
Dalata.22057	Eguineensis.18297
Dalata.21857	Eguineensis.25976
Dalata.22070	Eguineensis.18308
Dalata.22085	Eguineensis.18327
Dalata.21884	Eguineensis.22745
Dalata.21892	Eguineensis.23548
Dalata.21898	Eguineensis.24682
Dalata.21905	Eguineensis.24169
Dalata.21906	Eguineensis.25429
Dalata.21910	Eguineensis.24961
Dalata.21912	Eguineensis.24577
Dalata.21943	Eguineensis.18369
Dalata.21914	Eguineensis.18399
Dalata.21915	Eguineensis.23898
Dalata.21942	Eguineensis.18371
Dalata.21937	Eguineensis.24488
Dalata.21958	Eguineensis.23461
Dalata.21983	Eguineensis.25132
Dalata.21989	Eguineensis.25397
Dalata.22002	Eguineensis.19147
Dalata.22016	Eguineensis.22913
Dalata.22017	Eguineensis.25028
Dalata.23364	Eguineensis.18473
Dalata.22059	Eguineensis.25328
Dalata.22063	Eguineensis.25417
Dalata.22064	Eguineensis.25418
Dalata.23373	Eguineensis.18483
Dalata.22069	Eguineensis.23413
Dalata.22071	Eguineensis.23410
Dalata.22072	Eguineensis.23408
Dalata.22079	Eguineensis.25806
Dalata.23393	Eguineensis.18498
Dalata.22114	Eguineensis.22723
Dalata.22117	Eguineensis.22716
Dalata.22122	Eguineensis.22709
Dalata.22123	Eguineensis.24368
Dalata.22124	Eguineensis.22708
Dalata.22126	Eguineensis.25795
Dalata.22127	Eguineensis.24310
Dalata.22140	Eguineensis.24891
Dalata.22141	Eguineensis.24032
Dalata.22151	Eguineensis.24890
Dalata.22154	Eguineensis.24941
Dalata.22159	Eguineensis.24943
Dalata.22161	Eguineensis.24940
Dalata.22162	Eguineensis.24804
Dalata.22165	Eguineensis.25711
Dalata.22171	Eguineensis.20867
Dalata.22172	Eguineensis.25533
Dalata.22173	Eguineensis.22284
Dalata.22175	Eguineensis.22269
Dalata.22177	Eguineensis.22272
Dalata.22178	Eguineensis.22273
Dalata.24071	Eguineensis.18562
Dalata.24049	Eguineensis.18572
Dalata.22201	Eguineensis.20872
Dalata.22202	Eguineensis.20739
Dalata.22206	Eguineensis.18887
Dalata.22207	Eguineensis.24123
Dalata.22209	Eguineensis.25995
Dalata.22210	Eguineensis.24571
Dalata.22218	Eguineensis.25675
Dalata.22220	Eguineensis.25222
Dalata.22222	Eguineensis.20563
Dalata.22225	Eguineensis.25262
Dalata.22232	Eguineensis.26205
Dalata.22263	Eguineensis.22750
Dalata.22266	Eguineensis.22747
Dalata.22273	Eguineensis.19201
Dalata.22275	Eguineensis.23162
Dalata.22278	Eguineensis.19194
Dalata.22279	Eguineensis.19190
Dalata.22281	Eguineensis.19188
Dalata.22284	Eguineensis.19185
Dalata.22285	Eguineensis.22275
Dalata.23931	Eguineensis.18627
Dalata.22315	Eguineensis.22435
Dalata.22323	Eguineensis.22430
Dalata.22325	Eguineensis.22425
Dalata.22334	Eguineensis.22420
Dalata.22336	Eguineensis.19132
Dalata.22339	Eguineensis.25977
Dalata.22343	Eguineensis.19121
Dalata.22350	Eguineensis.19165
Dalata.22353	Eguineensis.19163
Dalata.22358	Eguineensis.19159
Dalata.22367	Eguineensis.22639
Dalata.22368	Eguineensis.22642
Dalata.22370	Eguineensis.19149
Dalata.22371	Eguineensis.19148
Dalata.22372	Eguineensis.22650
Dalata.22373	Eguineensis.22651
Dalata.22375	Eguineensis.19143
Dalata.22376	Eguineensis.22657
Dalata.22378	Eguineensis.22659
Dalata.22379	Eguineensis.23887
Dalata.22381	Eguineensis.20868
Dalata.22386	Eguineensis.24870
Dalata.22390	Eguineensis.19594
Dalata.22393	Eguineensis.21636
Dalata.22398	Eguineensis.19585
Dalata.22402	Eguineensis.24041
Dalata.22908	Eguineensis.18729
Dalata.22405	Eguineensis.19581
Dalata.22414	Eguineensis.19573
Dalata.22415	Eguineensis.19572
Dalata.22416	Eguineensis.19571
Dalata.22419	Eguineensis.19377
Dalata.22420	Eguineensis.19378
Dalata.22445	Eguineensis.19397
Dalata.22451	Eguineensis.19408
Dalata.22455	Eguineensis.19412
Dalata.22456	Eguineensis.19413
Dalata.22460	Eguineensis.19418
Dalata.23475	Eguineensis.18774
Dalata.22472	Eguineensis.19425
Dalata.22485	Eguineensis.19431
Dalata.22487	Eguineensis.23041
Dalata.22489	Eguineensis.26699
Dalata.22490	Eguineensis.19441
Dalata.22491	Eguineensis.23044
Dalata.23881	Eguineensis.18810
Dalata.22492	Eguineensis.21657
Dalata.22493	Eguineensis.23046
Dalata.22494	Eguineensis.19438
Dalata.22496	Eguineensis.23048
Dalata.22498	Eguineensis.23053
Dalata.22504	Eguineensis.19443
Dalata.22505	Eguineensis.23038
Dalata.22510	Eguineensis.19445
Dalata.22511	Eguineensis.25074
Dalata.22514	Eguineensis.23032
Dalata.22515	Eguineensis.23031
Dalata.22517	Eguineensis.19449
Dalata.22518	Eguineensis.19452
Dalata.22741	Eguineensis.18831
Dalata.22520	Eguineensis.23024
Dalata.23893	Eguineensis.18832
Dalata.23894	Eguineensis.18835
Dalata.22525	Eguineensis.19460
Dalata.23895	Eguineensis.18836
Dalata.22530	Eguineensis.19468
Dalata.22536	Eguineensis.19470
Dalata.23898	Eguineensis.18846
Dalata.23899	Eguineensis.18847
Dalata.22543	Eguineensis.19476
Dalata.22551	Eguineensis.19479
Dalata.22559	Eguineensis.19480
Dalata.22570	Eguineensis.19494
Dalata.22573	Eguineensis.19491
Dalata.23848	Eguineensis.18890
Dalata.23845	Eguineensis.18894
Dalata.22593	Eguineensis.19822
Dalata.22594	Eguineensis.21627
Dalata.22595	Eguineensis.21626
Dalata.22601	Eguineensis.19366
Dalata.23815	Eguineensis.18916
Dalata.22608	Eguineensis.21620
Dalata.22619	Eguineensis.24634
Dalata.23833	Eguineensis.18941
Dalata.22634	Eguineensis.19155
Dalata.22644	Eguineensis.24673
Dalata.22649	Eguineensis.25098
Dalata.22653	Eguineensis.25623
Dalata.22661	Eguineensis.26462
Dalata.22665	Eguineensis.22828
Dalata.23693	Eguineensis.18980
Dalata.22675	Eguineensis.22816
Dalata.22683	Eguineensis.24934
Dalata.22688	Eguineensis.25467
Dalata.23863	Eguineensis.18995
Dalata.22692	Eguineensis.23882
Dalata.22702	Eguineensis.25331
Dalata.22703	Eguineensis.25408
Dalata.22704	Eguineensis.24336
Dalata.22707	Eguineensis.25138
Dalata.22715	Eguineensis.23452
Dalata.22716	Eguineensis.23451
Dalata.22717	Eguineensis.23296
Dalata.22718	Eguineensis.25189
Dalata.22720	Eguineensis.24768
Dalata.23189	Eguineensis.19016
Dalata.22722	Eguineensis.26591
Dalata.22723	Eguineensis.24378
Dalata.22724	Eguineensis.24377
Dalata.22732	Eguineensis.22137
Dalata.22739	Eguineensis.25183
Dalata.22743	Eguineensis.24149
Dalata.22746	Eguineensis.19536
Dalata.22751	Eguineensis.24637
Dalata.23210	Eguineensis.19049
Dalata.23290	Eguineensis.19063
Dalata.22767	Eguineensis.24122
Dalata.23276	Eguineensis.19094
Dalata.22791	Eguineensis.26036
Dalata.22793	Eguineensis.25650
Dalata.23270	Eguineensis.19103
Dalata.22797	Eguineensis.22466
Dalata.23266	Eguineensis.19111
Dalata.23264	Eguineensis.19114
Dalata.23263	Eguineensis.19115
Dalata.23261	Eguineensis.19116
Dalata.23260	Eguineensis.19117
Dalata.23259	Eguineensis.19118
Dalata.22819	Eguineensis.19321
Dalata.22843	Eguineensis.22163
Dalata.22846	Eguineensis.22162
Dalata.22852	Eguineensis.25162
Dalata.22870	Eguineensis.23834
Dalata.22879	Eguineensis.23127
Dalata.22888	Eguineensis.19875
Dalata.22896	Eguineensis.25112
Dalata.22897	Eguineensis.25437
Dalata.22907	Eguineensis.20085
Dalata.22911	Eguineensis.20083
Dalata.22913	Eguineensis.24620
Dalata.22914	Eguineensis.24288
Dalata.22917	Eguineensis.23141
Dalata.22919	Eguineensis.20076
Dalata.22922	Eguineensis.24644
Dalata.22926	Eguineensis.24290
Dalata.22927	Eguineensis.24292
Dalata.22931	Eguineensis.22122
Dalata.22935	Eguineensis.25444
Dalata.22942	Eguineensis.23720
Dalata.22943	Eguineensis.20175
Dalata.22949	Eguineensis.22800
Dalata.22982	Eguineensis.22801
Dalata.22989	Eguineensis.25943
Dalata.23037	Eguineensis.25234
Dalata.23038	Eguineensis.20100
Dalata.23040	Eguineensis.25443
Dalata.23047	Eguineensis.22190
Dalata.23048	Eguineensis.22189
Dalata.23049	Eguineensis.25611
Dalata.23752	Eguineensis.19328
Dalata.23055	Eguineensis.25157
Dalata.23063	Eguineensis.26713
Dalata.23072	Eguineensis.24604
Dalata.23076	Eguineensis.24835
Dalata.23077	Eguineensis.25161
Dalata.23079	Eguineensis.23874
Dalata.23089	Eguineensis.24886
Dalata.23102	Eguineensis.26797
Dalata.23132	Eguineensis.26367
Dalata.23137	Eguineensis.24484
Dalata.23139	Eguineensis.25227
Dalata.23141	Eguineensis.24449
Dalata.23145	Eguineensis.24226
Dalata.23146	Eguineensis.24227
Dalata.23147	Eguineensis.24747
Dalata.23148	Eguineensis.24746
Dalata.23152	Eguineensis.24679
Dalata.23154	Eguineensis.25220
Dalata.23157	Eguineensis.25193
Dalata.23158	Eguineensis.25030
Dalata.23161	Eguineensis.23456
Dalata.23167	Eguineensis.25001
Dalata.23169	Eguineensis.21198
Dalata.23172	Eguineensis.23354
Dalata.23173	Eguineensis.25523
Dalata.23174	Eguineensis.24960
Dalata.23175	Eguineensis.25431
Dalata.23176	Eguineensis.24932
Dalata.23182	Eguineensis.24526
Dalata.23190	Eguineensis.23506
Dalata.23191	Eguineensis.24014
Dalata.23192	Eguineensis.20230
Dalata.23193	Eguineensis.23980
Dalata.23194	Eguineensis.23509
Dalata.23204	Eguineensis.24834
Dalata.23213	Eguineensis.22605
Dalata.23216	Eguineensis.22604
Dalata.23217	Eguineensis.24000
Dalata.23234	Eguineensis.22091
Dalata.23235	Eguineensis.23751
Dalata.23238	Eguineensis.22089
Dalata.23240	Eguineensis.22084
Dalata.23242	Eguineensis.23770
Dalata.23245	Eguineensis.24465
Dalata.23247	Eguineensis.22501
Dalata.23248	Eguineensis.22502
Dalata.23249	Eguineensis.21702
Dalata.23250	Eguineensis.22506
Dalata.23251	Eguineensis.22508
Dalata.23252	Eguineensis.22509
Dalata.23254	Eguineensis.22510
Dalata.23256	Eguineensis.21693
Dalata.23257	Eguineensis.21692
Dalata.23258	Eguineensis.21691
Dalata.23262	Eguineensis.21687
Dalata.23267	Eguineensis.21682
Dalata.23269	Eguineensis.21678
Dalata.23271	Eguineensis.21677
Dalata.23275	Eguineensis.21467
Dalata.23279	Eguineensis.21474
Dalata.23280	Eguineensis.21476
Dalata.23733	Eguineensis.19541
Dalata.23282	Eguineensis.21481
Dalata.23283	Eguineensis.21482
Dalata.23730	Eguineensis.19548
Dalata.23286	Eguineensis.21488
Dalata.23288	Eguineensis.21491
Dalata.23289	Eguineensis.21493
Dalata.24558	Eguineensis.19559
Dalata.23301	Eguineensis.21511
Dalata.23304	Eguineensis.22301
Dalata.23716	Eguineensis.19564
Dalata.23309	Eguineensis.24908
Dalata.23314	Eguineensis.21988
Dalata.23319	Eguineensis.22446
Dalata.23321	Eguineensis.21382
Dalata.23369	Eguineensis.23272
Dalata.23807	Eguineensis.19684
Dalata.23468	Eguineensis.20914
Dalata.23477	Eguineensis.22308
Dalata.23480	Eguineensis.20907
Dalata.23482	Eguineensis.20906
Dalata.23495	Eguineensis.20899
Dalata.23498	Eguineensis.22366
Dalata.23499	Eguineensis.20891
Dalata.23500	Eguineensis.22364
Dalata.23505	Eguineensis.20888
