Dalata.17	Eguineensis.17323
Dalata.22833	Eguineensis.6306
Dalata.22834	Eguineensis.6307
Dalata.22835	Eguineensis.6310
Dalata.22836	Eguineensis.6311
Dalata.22838	Eguineensis.6312
Dalata.22839	Eguineensis.6315
Dalata.22840	Eguineensis.6316
Dalata.23699	Eguineensis.5634
Dalata.23705	Eguineensis.5584
Dalata.23708	Eguineensis.5581
Dalata.23709	Eguineensis.5592
Dalata.23710	Eguineensis.5590
Dalata.23715	Eguineensis.5599
Dalata.23726	Eguineensis.5600
Dalata.23728	Eguineensis.5602
Dalata.23732	Eguineensis.5622
Dalata.23735	Eguineensis.5624
Dalata.23736	Eguineensis.5625
Dalata.23737	Eguineensis.5626
Dalata.23738	Eguineensis.5629
Dalata.23739	Eguineensis.5580
Dalata.23741	Eguineensis.5578
Dalata.23745	Eguineensis.5563
Dalata.23746	Eguineensis.5562
Dalata.23748	Eguineensis.5559
Dalata.23751	Eguineensis.5550
Dalata.23756	Eguineensis.5543
Dalata.23757	Eguineensis.5540
Dalata.23760	Eguineensis.5534
Dalata.23762	Eguineensis.5533
Dalata.23766	Eguineensis.5531
Dalata.23767	Eguineensis.5530
Dalata.23777	Eguineensis.5521
Dalata.23780	Eguineensis.5522
Dalata.23781	Eguineensis.5524
Dalata.23783	Eguineensis.5526
Dalata.23786	Eguineensis.5513
Dalata.23787	Eguineensis.5512
Dalata.23788	Eguineensis.5511
Dalata.23789	Eguineensis.5508
Dalata.23790	Eguineensis.5507
Dalata.22858	Eguineensis.7671
Dalata.22859	Eguineensis.7665
Dalata.22880	Eguineensis.7674
Dalata.22885	Eguineensis.7679
Dalata.22891	Eguineensis.7705
Dalata.22892	Eguineensis.7706
Dalata.22893	Eguineensis.7707
Dalata.22934	Eguineensis.6672
Dalata.22937	Eguineensis.6671
Dalata.22938	Eguineensis.6668
Dalata.22940	Eguineensis.6663
Dalata.22950	Eguineensis.6630
Dalata.22953	Eguineensis.6633
Dalata.22957	Eguineensis.6634
Dalata.22966	Eguineensis.6647
Dalata.22967	Eguineensis.6649
Dalata.22968	Eguineensis.6653
Dalata.22969	Eguineensis.7051
Dalata.22970	Eguineensis.7050
Dalata.22973	Eguineensis.7040
Dalata.22979	Eguineensis.7034
Dalata.22983	Eguineensis.7033
Dalata.22985	Eguineensis.7032
Dalata.22987	Eguineensis.7030
Dalata.22996	Eguineensis.7023
Dalata.22999	Eguineensis.7018
Dalata.23022	Eguineensis.6980
Dalata.23023	Eguineensis.7016
Dalata.23033	Eguineensis.7008
Dalata.23034	Eguineensis.7009
Dalata.23036	Eguineensis.7005
Dalata.23088	Eguineensis.7088
Dalata.23090	Eguineensis.7090
Dalata.23091	Eguineensis.7091
Dalata.23094	Eguineensis.7095
Dalata.23100	Eguineensis.7104
Dalata.23106	Eguineensis.7114
Dalata.23111	Eguineensis.7118
Dalata.23221	Eguineensis.7683
Dalata.23226	Eguineensis.7694
Dalata.23227	Eguineensis.7695
Dalata.23229	Eguineensis.7697
Dalata.23231	Eguineensis.7700
Dalata.22176	Eguineensis.8851
Dalata.22179	Eguineensis.8845
Dalata.22180	Eguineensis.8846
Dalata.22189	Eguineensis.8814
Dalata.22190	Eguineensis.8822
Dalata.22191	Eguineensis.8792
Dalata.23328	Eguineensis.9165
Dalata.23329	Eguineensis.9164
Dalata.23330	Eguineensis.9162
Dalata.23331	Eguineensis.9161
Dalata.23335	Eguineensis.9153
Dalata.23343	Eguineensis.9148
Dalata.23350	Eguineensis.9124
Dalata.23351	Eguineensis.9123
Dalata.23354	Eguineensis.9121
Dalata.23356	Eguineensis.9119
Dalata.23358	Eguineensis.9117
Dalata.23362	Eguineensis.9113
Dalata.23363	Eguineensis.9112
Dalata.23374	Eguineensis.9095
Dalata.23375	Eguineensis.9094
Dalata.23376	Eguineensis.9093
Dalata.23391	Eguineensis.9078
Dalata.23395	Eguineensis.9069
Dalata.23396	Eguineensis.9067
Dalata.23400	Eguineensis.9066
Dalata.23402	Eguineensis.9058
Dalata.23413	Eguineensis.9044
Dalata.23414	Eguineensis.9043
Dalata.23422	Eguineensis.9030
Dalata.23435	Eguineensis.9027
Dalata.23437	Eguineensis.9025
Dalata.23440	Eguineensis.9021
Dalata.23442	Eguineensis.9018
Dalata.23444	Eguineensis.9011
Dalata.23446	Eguineensis.9008
Dalata.23448	Eguineensis.9006
Dalata.23449	Eguineensis.9003
Dalata.23452	Eguineensis.8992
Dalata.23463	Eguineensis.8982
Dalata.23464	Eguineensis.8981
Dalata.23792	Eguineensis.8758
Dalata.23793	Eguineensis.8762
Dalata.23794	Eguineensis.8764
Dalata.23797	Eguineensis.8768
Dalata.23801	Eguineensis.8774
Dalata.23808	Eguineensis.8779
Dalata.23809	Eguineensis.8781
Dalata.23813	Eguineensis.8795
Dalata.23819	Eguineensis.8796
Dalata.23820	Eguineensis.8797
Dalata.23852	Eguineensis.8798
Dalata.23851	Eguineensis.8868
Dalata.23871	Eguineensis.8921
Dalata.23873	Eguineensis.8920
Dalata.23876	Eguineensis.8916
Dalata.23878	Eguineensis.8914
Dalata.23883	Eguineensis.8909
Dalata.23891	Eguineensis.8889
Dalata.23896	Eguineensis.8880
Dalata.23902	Eguineensis.8873
Dalata.23907	Eguineensis.8902
Dalata.22629	Eguineensis.11261
Dalata.22645	Eguineensis.11250
Dalata.22647	Eguineensis.11245
Dalata.22650	Eguineensis.11243
Dalata.22654	Eguineensis.11237
Dalata.23554	Eguineensis.11815
Dalata.23557	Eguineensis.11817
Dalata.23560	Eguineensis.11825
Dalata.23562	Eguineensis.11827
Dalata.23563	Eguineensis.11829
Dalata.23565	Eguineensis.11830
Dalata.23568	Eguineensis.11832
Dalata.23571	Eguineensis.11835
Dalata.23572	Eguineensis.11836
Dalata.23582	Eguineensis.11842
Dalata.23585	Eguineensis.11844
Dalata.23588	Eguineensis.11847
Dalata.23595	Eguineensis.11851
Dalata.23597	Eguineensis.11853
Dalata.23600	Eguineensis.11856
Dalata.23607	Eguineensis.11865
Dalata.23625	Eguineensis.11906
Dalata.23627	Eguineensis.11904
Dalata.23628	Eguineensis.11903
Dalata.23636	Eguineensis.11897
Dalata.23703	Eguineensis.11442
Dalata.23714	Eguineensis.11445
Dalata.23729	Eguineensis.11455
Dalata.23731	Eguineensis.11463
Dalata.23734	Eguineensis.11464
Dalata.23744	Eguineensis.11428
Dalata.23749	Eguineensis.11422
Dalata.23759	Eguineensis.11412
Dalata.23764	Eguineensis.11411
Dalata.23765	Eguineensis.11408
Dalata.23773	Eguineensis.11394
Dalata.23775	Eguineensis.11397
Dalata.23778	Eguineensis.11400
Dalata.23779	Eguineensis.11401
Dalata.23782	Eguineensis.11403
Dalata.23784	Eguineensis.11405
Dalata.22219	Eguineensis.15407
Dalata.22221	Eguineensis.15403
Dalata.22251	Eguineensis.15376
Dalata.22262	Eguineensis.15365
Dalata.22269	Eguineensis.15356
Dalata.22663	Eguineensis.14596
Dalata.22669	Eguineensis.14600
Dalata.22670	Eguineensis.14602
Dalata.22693	Eguineensis.14616
Dalata.22700	Eguineensis.14624
Dalata.22706	Eguineensis.14629
Dalata.22711	Eguineensis.14636
Dalata.22713	Eguineensis.14638
Dalata.22719	Eguineensis.14642
Dalata.22738	Eguineensis.14651
Dalata.22740	Eguineensis.14656
Dalata.22742	Eguineensis.14657
Dalata.22747	Eguineensis.14658
Dalata.22786	Eguineensis.15290
Dalata.22799	Eguineensis.15278
Dalata.22802	Eguineensis.15273
Dalata.22805	Eguineensis.15272
Dalata.22809	Eguineensis.15269
Dalata.22810	Eguineensis.15268
Dalata.22811	Eguineensis.15267
Dalata.22813	Eguineensis.15263
Dalata.23327	Eguineensis.14358
Dalata.23336	Eguineensis.14362
Dalata.23341	Eguineensis.14363
Dalata.23342	Eguineensis.14365
Dalata.23345	Eguineensis.14370
Dalata.23352	Eguineensis.14377
Dalata.23353	Eguineensis.14378
Dalata.23355	Eguineensis.14379
Dalata.23357	Eguineensis.14381
Dalata.23359	Eguineensis.14384
Dalata.23361	Eguineensis.14385
Dalata.23370	Eguineensis.14396
Dalata.23371	Eguineensis.14397
Dalata.23378	Eguineensis.14401
Dalata.23379	Eguineensis.14404
Dalata.23380	Eguineensis.14410
Dalata.23387	Eguineensis.14414
Dalata.23388	Eguineensis.14415
Dalata.23390	Eguineensis.14417
Dalata.23397	Eguineensis.14426
Dalata.23401	Eguineensis.14430
Dalata.23403	Eguineensis.14431
Dalata.23406	Eguineensis.14433
Dalata.23415	Eguineensis.14438
Dalata.23455	Eguineensis.14469
Dalata.23460	Eguineensis.14471
Dalata.23811	Eguineensis.14590
Dalata.23812	Eguineensis.14579
Dalata.23814	Eguineensis.14578
Dalata.23817	Eguineensis.14576
Dalata.23830	Eguineensis.14573
Dalata.23841	Eguineensis.14563
Dalata.23842	Eguineensis.14562
Dalata.23843	Eguineensis.14561
Dalata.23859	Eguineensis.14514
Dalata.23860	Eguineensis.14515
Dalata.23864	Eguineensis.14518
Dalata.23877	Eguineensis.14531
Dalata.23897	Eguineensis.14547
Dalata.23925	Eguineensis.14808
Dalata.23927	Eguineensis.14805
Dalata.23929	Eguineensis.14803
Dalata.23932	Eguineensis.14801
Dalata.23940	Eguineensis.14796
Dalata.23947	Eguineensis.14792
Dalata.23949	Eguineensis.14787
Dalata.23951	Eguineensis.14779
Dalata.23953	Eguineensis.14776
Dalata.23957	Eguineensis.14767
Dalata.23958	Eguineensis.14766
Dalata.23959	Eguineensis.14770
Dalata.23961	Eguineensis.14763
Dalata.23965	Eguineensis.14750
Dalata.23966	Eguineensis.14748
Dalata.23997	Eguineensis.14726
Dalata.23999	Eguineensis.14725
Dalata.24004	Eguineensis.14713
Dalata.24015	Eguineensis.14688
Dalata.24025	Eguineensis.14684
Dalata.24026	Eguineensis.14683
Dalata.24029	Eguineensis.14680
Dalata.22971	Eguineensis.15702
Dalata.22972	Eguineensis.15697
Dalata.22991	Eguineensis.15688
Dalata.22997	Eguineensis.15685
Dalata.22998	Eguineensis.15681
Dalata.23001	Eguineensis.15678
Dalata.23006	Eguineensis.15674
Dalata.23011	Eguineensis.15669
Dalata.23012	Eguineensis.15668
Dalata.23024	Eguineensis.15660
Dalata.23026	Eguineensis.15658
Dalata.23092	Eguineensis.15731
Dalata.23093	Eguineensis.15732
Dalata.23098	Eguineensis.15735
Dalata.23104	Eguineensis.15741
Dalata.23110	Eguineensis.15748
Dalata.23112	Eguineensis.15749
Dalata.23113	Eguineensis.15750
Dalata.23115	Eguineensis.15753
Dalata.23117	Eguineensis.15760
Dalata.23119	Eguineensis.15757
Dalata.23120	Eguineensis.15761
Dalata.22283	Eguineensis.17446
Dalata.22287	Eguineensis.17450
Dalata.22295	Eguineensis.17451
Dalata.22308	Eguineensis.17455
Dalata.22309	Eguineensis.17454
Dalata.22312	Eguineensis.17461
Dalata.22313	Eguineensis.17463
Dalata.22318	Eguineensis.17472
Dalata.22319	Eguineensis.17473
Dalata.22320	Eguineensis.17474
Dalata.22322	Eguineensis.17475
Dalata.22324	Eguineensis.17479
Dalata.22326	Eguineensis.17487
Dalata.22328	Eguineensis.17491
Dalata.22340	Eguineensis.17583
Dalata.22341	Eguineensis.17585
Dalata.22342	Eguineensis.17587
Dalata.22345	Eguineensis.17598
Dalata.22348	Eguineensis.17607
Dalata.22389	Eguineensis.18013
Dalata.22401	Eguineensis.17999
Dalata.22406	Eguineensis.17992
Dalata.22408	Eguineensis.17991
Dalata.22409	Eguineensis.17990
Dalata.22410	Eguineensis.17986
Dalata.22412	Eguineensis.17984
Dalata.22413	Eguineensis.17983
Dalata.22425	Eguineensis.17965
Dalata.22426	Eguineensis.17964
Dalata.22427	Eguineensis.17963
Dalata.22429	Eguineensis.17956
Dalata.22430	Eguineensis.17955
Dalata.22435	Eguineensis.17949
Dalata.22436	Eguineensis.17947
Dalata.22437	Eguineensis.17946
Dalata.22438	Eguineensis.17944
Dalata.22446	Eguineensis.17933
Dalata.22447	Eguineensis.17932
Dalata.22449	Eguineensis.17927
Dalata.22453	Eguineensis.17922
Dalata.22462	Eguineensis.17909
Dalata.22466	Eguineensis.17907
Dalata.22467	Eguineensis.17904
Dalata.22468	Eguineensis.17903
Dalata.22475	Eguineensis.17893
Dalata.22478	Eguineensis.17892
Dalata.22480	Eguineensis.17888
Dalata.22481	Eguineensis.17885
Dalata.22483	Eguineensis.17882
Dalata.22500	Eguineensis.17878
Dalata.22501	Eguineensis.17876
Dalata.22524	Eguineensis.18187
Dalata.22526	Eguineensis.18186
Dalata.22528	Eguineensis.18181
Dalata.22535	Eguineensis.18176
Dalata.22538	Eguineensis.18172
Dalata.22539	Eguineensis.18171
Dalata.22541	Eguineensis.18165
Dalata.22550	Eguineensis.18156
Dalata.22553	Eguineensis.18148
Dalata.22554	Eguineensis.18150
Dalata.22555	Eguineensis.18153
Dalata.22556	Eguineensis.18155
Dalata.22558	Eguineensis.18160
Dalata.22566	Eguineensis.18143
Dalata.22567	Eguineensis.18142
Dalata.22568	Eguineensis.18140
Dalata.22571	Eguineensis.18132
Dalata.22572	Eguineensis.18134
Dalata.22591	Eguineensis.18117
Dalata.22592	Eguineensis.18116
Dalata.22273	Eguineensis.19201
Dalata.22278	Eguineensis.19194
Dalata.22279	Eguineensis.19190
Dalata.22281	Eguineensis.19188
Dalata.22284	Eguineensis.19185
Dalata.22336	Eguineensis.19132
Dalata.22343	Eguineensis.19121
Dalata.22350	Eguineensis.19165
Dalata.22353	Eguineensis.19163
Dalata.22358	Eguineensis.19159
Dalata.22370	Eguineensis.19149
Dalata.22371	Eguineensis.19148
Dalata.22375	Eguineensis.19143
Dalata.22390	Eguineensis.19594
Dalata.22398	Eguineensis.19585
Dalata.22405	Eguineensis.19581
Dalata.22414	Eguineensis.19573
Dalata.22415	Eguineensis.19572
Dalata.22416	Eguineensis.19571
Dalata.22419	Eguineensis.19377
Dalata.22420	Eguineensis.19378
Dalata.22445	Eguineensis.19397
Dalata.22451	Eguineensis.19408
Dalata.22455	Eguineensis.19412
Dalata.22456	Eguineensis.19413
Dalata.22460	Eguineensis.19418
Dalata.22472	Eguineensis.19425
Dalata.22485	Eguineensis.19431
Dalata.22490	Eguineensis.19441
Dalata.22494	Eguineensis.19438
Dalata.22504	Eguineensis.19443
Dalata.22510	Eguineensis.19445
Dalata.22517	Eguineensis.19449
Dalata.22518	Eguineensis.19452
Dalata.22525	Eguineensis.19460
Dalata.22530	Eguineensis.19468
Dalata.22536	Eguineensis.19470
Dalata.22543	Eguineensis.19476
Dalata.22551	Eguineensis.19479
Dalata.22559	Eguineensis.19480
Dalata.22570	Eguineensis.19494
Dalata.22573	Eguineensis.19491
Dalata.23259	Eguineensis.19118
Dalata.23260	Eguineensis.19117
Dalata.23261	Eguineensis.19116
Dalata.23263	Eguineensis.19115
Dalata.23264	Eguineensis.19114
Dalata.23266	Eguineensis.19111
Dalata.23270	Eguineensis.19103
Dalata.23276	Eguineensis.19094
Dalata.23290	Eguineensis.19063
Dalata.23468	Eguineensis.20914
Dalata.23480	Eguineensis.20907
Dalata.23482	Eguineensis.20906
Dalata.23495	Eguineensis.20899
Dalata.23499	Eguineensis.20891
Dalata.23505	Eguineensis.20888
Dalata.23506	Eguineensis.20887
Dalata.23509	Eguineensis.20883
Dalata.23519	Eguineensis.20877
Dalata.23535	Eguineensis.20741
Dalata.23536	Eguineensis.20742
Dalata.23543	Eguineensis.20743
Dalata.23549	Eguineensis.20750
Dalata.23552	Eguineensis.20752
Dalata.23555	Eguineensis.20759
Dalata.23564	Eguineensis.20768
Dalata.23567	Eguineensis.20769
Dalata.23578	Eguineensis.20771
Dalata.23586	Eguineensis.20777
Dalata.23592	Eguineensis.20783
Dalata.23601	Eguineensis.20786
Dalata.23603	Eguineensis.20787
Dalata.23622	Eguineensis.20804
Dalata.23623	Eguineensis.20806
Dalata.23629	Eguineensis.20810
Dalata.23632	Eguineensis.20812
Dalata.23633	Eguineensis.20816
Dalata.23638	Eguineensis.20821
Dalata.23640	Eguineensis.20823
Dalata.23641	Eguineensis.20824
Dalata.23642	Eguineensis.20826
Dalata.23643	Eguineensis.20827
Dalata.23644	Eguineensis.20829
Dalata.23647	Eguineensis.20830
Dalata.23652	Eguineensis.20836
Dalata.23657	Eguineensis.20839
Dalata.23658	Eguineensis.20840
Dalata.23660	Eguineensis.20842
Dalata.23667	Eguineensis.20846
Dalata.23669	Eguineensis.20848
Dalata.23676	Eguineensis.20849
Dalata.23677	Eguineensis.20851
Dalata.23681	Eguineensis.20859
Dalata.23688	Eguineensis.20864
Dalata.23275	Eguineensis.21467
Dalata.23279	Eguineensis.21474
Dalata.23280	Eguineensis.21476
Dalata.23282	Eguineensis.21481
Dalata.23283	Eguineensis.21482
Dalata.23286	Eguineensis.21488
Dalata.23288	Eguineensis.21491
Dalata.23289	Eguineensis.21493
Dalata.23301	Eguineensis.21511
Dalata.23249	Eguineensis.21702
Dalata.23256	Eguineensis.21693
Dalata.23257	Eguineensis.21692
Dalata.23258	Eguineensis.21691
Dalata.23262	Eguineensis.21687
Dalata.23267	Eguineensis.21682
Dalata.23269	Eguineensis.21678
Dalata.23271	Eguineensis.21677
Dalata.23912	Eguineensis.22316
Dalata.23920	Eguineensis.22327
Dalata.23921	Eguineensis.22328
Dalata.23930	Eguineensis.22340
Dalata.23942	Eguineensis.22350
Dalata.23945	Eguineensis.22356
Dalata.23247	Eguineensis.22501
Dalata.23248	Eguineensis.22502
Dalata.23250	Eguineensis.22506
Dalata.23251	Eguineensis.22508
Dalata.23252	Eguineensis.22509
Dalata.23254	Eguineensis.22510
Dalata.22367	Eguineensis.22639
Dalata.22368	Eguineensis.22642
Dalata.22372	Eguineensis.22650
Dalata.22373	Eguineensis.22651
Dalata.22376	Eguineensis.22657
Dalata.22378	Eguineensis.22659
Dalata.22487	Eguineensis.23041
Dalata.22491	Eguineensis.23044
Dalata.22493	Eguineensis.23046
Dalata.22496	Eguineensis.23048
Dalata.22498	Eguineensis.23053
Dalata.22505	Eguineensis.23038
Dalata.22514	Eguineensis.23032
Dalata.22515	Eguineensis.23031
Dalata.22520	Eguineensis.23024
Dalata.24127	Eguineensis.958
Dalata.24130	Eguineensis.960
Dalata.24133	Eguineensis.962
Dalata.24139	Eguineensis.967
Dalata.24169	Eguineensis.1001
Dalata.24192	Eguineensis.973
Dalata.24197	Eguineensis.941
Dalata.24198	Eguineensis.985
Dalata.24205	Eguineensis.949
Dalata.24345	Eguineensis.1045
Dalata.24347	Eguineensis.1049
Dalata.24348	Eguineensis.1032
Dalata.24360	Eguineensis.1065
Dalata.24361	Eguineensis.1066
Dalata.24363	Eguineensis.1015
Dalata.24365	Eguineensis.1079
Dalata.24369	Eguineensis.1022
Dalata.24373	Eguineensis.1021
Dalata.24377	Eguineensis.1014
Dalata.24383	Eguineensis.1030
Dalata.24422	Eguineensis.1012
Dalata.24391	Eguineensis.945
Dalata.24395	Eguineensis.948
Dalata.24427	Eguineensis.931
Dalata.24433	Eguineensis.923
Dalata.24434	Eguineensis.921
Dalata.24436	Eguineensis.920
Dalata.24438	Eguineensis.917
Dalata.24440	Eguineensis.915
Dalata.24441	Eguineensis.912
Dalata.24448	Eguineensis.908
Dalata.24453	Eguineensis.896
Dalata.24455	Eguineensis.895
Dalata.24458	Eguineensis.889
Dalata.24461	Eguineensis.928
Dalata.24462	Eguineensis.887
Dalata.24471	Eguineensis.883
Dalata.24472	Eguineensis.882
Dalata.24476	Eguineensis.870
Dalata.24479	Eguineensis.866
Dalata.24480	Eguineensis.865
Dalata.24488	Eguineensis.863
Dalata.24491	Eguineensis.861
Dalata.24492	Eguineensis.860
Dalata.24493	Eguineensis.859
Dalata.24494	Eguineensis.858
Dalata.24495	Eguineensis.857
Dalata.24496	Eguineensis.855
Dalata.24499	Eguineensis.848
Dalata.24500	Eguineensis.845
Dalata.24508	Eguineensis.843
Dalata.24509	Eguineensis.840
Dalata.24517	Eguineensis.838
Dalata.24519	Eguineensis.830
Dalata.24520	Eguineensis.828
Dalata.24523	Eguineensis.824
Dalata.24541	Eguineensis.550
Dalata.24547	Eguineensis.561
Dalata.24548	Eguineensis.562
Dalata.24549	Eguineensis.566
Dalata.24553	Eguineensis.578
Dalata.24556	Eguineensis.585
Dalata.24567	Eguineensis.595
Dalata.24568	Eguineensis.598
Dalata.24571	Eguineensis.601
Dalata.24572	Eguineensis.604
Dalata.24574	Eguineensis.608
Dalata.24577	Eguineensis.278
Dalata.24579	Eguineensis.273
Dalata.24580	Eguineensis.272
Dalata.24581	Eguineensis.271
Dalata.24582	Eguineensis.270
Dalata.24583	Eguineensis.269
Dalata.24593	Eguineensis.260
Dalata.24597	Eguineensis.254
Dalata.24599	Eguineensis.251
Dalata.24604	Eguineensis.241
Dalata.24606	Eguineensis.238
Dalata.24609	Eguineensis.235
Dalata.24617	Eguineensis.546
Dalata.24618	Eguineensis.544
Dalata.24621	Eguineensis.543
Dalata.24625	Eguineensis.535
Dalata.24626	Eguineensis.534
Dalata.24628	Eguineensis.533
Dalata.24630	Eguineensis.528
Dalata.24632	Eguineensis.525
Dalata.24636	Eguineensis.521
Dalata.24638	Eguineensis.520
Dalata.24642	Eguineensis.514
Dalata.24644	Eguineensis.509
Dalata.24647	Eguineensis.507
Dalata.24649	Eguineensis.506
Dalata.24652	Eguineensis.502
Dalata.24655	Eguineensis.499
Dalata.24660	Eguineensis.493
Dalata.24661	Eguineensis.492
Dalata.24665	Eguineensis.489
Dalata.24671	Eguineensis.485
Dalata.24673	Eguineensis.482
Dalata.24695	Eguineensis.470
Dalata.24696	Eguineensis.468
Dalata.24715	Eguineensis.463
Dalata.24720	Eguineensis.459
Dalata.24721	Eguineensis.458
Dalata.24742	Eguineensis.442
Dalata.24746	Eguineensis.420
Dalata.24749	Eguineensis.434
Dalata.24750	Eguineensis.432
Dalata.24753	Eguineensis.429
Dalata.24754	Eguineensis.428
Dalata.24757	Eguineensis.422
Dalata.24765	Eguineensis.336
Dalata.24767	Eguineensis.338
Dalata.24771	Eguineensis.340
Dalata.24777	Eguineensis.349
Dalata.24778	Eguineensis.348
Dalata.24780	Eguineensis.345
Dalata.24783	Eguineensis.358
Dalata.24792	Eguineensis.366
Dalata.24794	Eguineensis.368
Dalata.24797	Eguineensis.370
Dalata.24799	Eguineensis.372
Dalata.24801	Eguineensis.373
Dalata.24806	Eguineensis.380
Dalata.24808	Eguineensis.386
Dalata.24810	Eguineensis.389
Dalata.24813	Eguineensis.393
Dalata.24815	Eguineensis.397
Dalata.24816	Eguineensis.398
Dalata.24817	Eguineensis.401
Dalata.24818	Eguineensis.402
Dalata.24819	Eguineensis.406
Dalata.24822	Eguineensis.410
Dalata.24827	Eguineensis.416
Dalata.24829	Eguineensis.326
Dalata.24836	Eguineensis.308
Dalata.24837	Eguineensis.309
Dalata.24840	Eguineensis.300
Dalata.24845	Eguineensis.299
Dalata.24849	Eguineensis.295
Dalata.24857	Eguineensis.286
Dalata.24859	Eguineensis.611
Dalata.24861	Eguineensis.613
Dalata.24862	Eguineensis.619
Dalata.24865	Eguineensis.628
Dalata.24867	Eguineensis.630
Dalata.24868	Eguineensis.631
Dalata.24870	Eguineensis.637
Dalata.24872	Eguineensis.642
Dalata.24879	Eguineensis.649
Dalata.24880	Eguineensis.653
Dalata.24882	Eguineensis.655
Dalata.24883	Eguineensis.656
Dalata.24892	Eguineensis.658
Dalata.24893	Eguineensis.659
Dalata.24894	Eguineensis.660
Dalata.24896	Eguineensis.662
Dalata.24899	Eguineensis.666
Dalata.24907	Eguineensis.688
Dalata.24908	Eguineensis.689
Dalata.24910	Eguineensis.691
Dalata.24911	Eguineensis.692
Dalata.24913	Eguineensis.697
Dalata.24914	Eguineensis.699
Dalata.24917	Eguineensis.705
Dalata.24921	Eguineensis.711
Dalata.24924	Eguineensis.712
Dalata.24925	Eguineensis.713
Dalata.24933	Eguineensis.723
Dalata.24939	Eguineensis.732
Dalata.24941	Eguineensis.733
Dalata.24945	Eguineensis.738
Dalata.24949	Eguineensis.752
Dalata.24956	Eguineensis.743
Dalata.24957	Eguineensis.742
Dalata.24960	Eguineensis.753
Dalata.24961	Eguineensis.755
Dalata.24964	Eguineensis.758
Dalata.24967	Eguineensis.763
Dalata.24971	Eguineensis.772
Dalata.24972	Eguineensis.773
Dalata.24973	Eguineensis.776
Dalata.24974	Eguineensis.777
Dalata.24975	Eguineensis.778
Dalata.24977	Eguineensis.784
Dalata.24984	Eguineensis.791
Dalata.24987	Eguineensis.797
Dalata.24989	Eguineensis.799
Dalata.24992	Eguineensis.803
Dalata.24999	Eguineensis.814
Dalata.25010	Eguineensis.820
Dalata.25011	Eguineensis.196
Dalata.25013	Eguineensis.194
Dalata.25014	Eguineensis.193
Dalata.25016	Eguineensis.188
Dalata.25017	Eguineensis.187
Dalata.25020	Eguineensis.184
Dalata.25022	Eguineensis.181
Dalata.25024	Eguineensis.179
Dalata.25026	Eguineensis.176
