Dalata.4	Dzingiberensis.15593
Dalata.21575	Dzingiberensis.3086
Dalata.21576	Dzingiberensis.3087
Dalata.21578	Dzingiberensis.3089
Dalata.21579	Dzingiberensis.3090
Dalata.21580	Dzingiberensis.3091
Dalata.21581	Dzingiberensis.3092
Dalata.21582	Dzingiberensis.3093
Dalata.21583	Dzingiberensis.3094
Dalata.21584	Dzingiberensis.3095
Dalata.21585	Dzingiberensis.3096
Dalata.21586	Dzingiberensis.3097
Dalata.21587	Dzingiberensis.3098
Dalata.21588	Dzingiberensis.3099
Dalata.21589	Dzingiberensis.3100
Dalata.21593	Dzingiberensis.3103
Dalata.21594	Dzingiberensis.3104
Dalata.21595	Dzingiberensis.3105
Dalata.21596	Dzingiberensis.3106
Dalata.21597	Dzingiberensis.3107
Dalata.21598	Dzingiberensis.3108
Dalata.21599	Dzingiberensis.3109
Dalata.21603	Dzingiberensis.3110
Dalata.21604	Dzingiberensis.3111
Dalata.21605	Dzingiberensis.3112
Dalata.21606	Dzingiberensis.3113
Dalata.21608	Dzingiberensis.3114
Dalata.21609	Dzingiberensis.3115
Dalata.21611	Dzingiberensis.3116
Dalata.21612	Dzingiberensis.3117
Dalata.21614	Dzingiberensis.3118
Dalata.21615	Dzingiberensis.3119
Dalata.21616	Dzingiberensis.3120
Dalata.21617	Dzingiberensis.3121
Dalata.21618	Dzingiberensis.3122
Dalata.21619	Dzingiberensis.3124
Dalata.21620	Dzingiberensis.3125
Dalata.21621	Dzingiberensis.3126
Dalata.21622	Dzingiberensis.3127
Dalata.21623	Dzingiberensis.3128
Dalata.21624	Dzingiberensis.3129
Dalata.21625	Dzingiberensis.3130
Dalata.21626	Dzingiberensis.3131
Dalata.21627	Dzingiberensis.3133
Dalata.21628	Dzingiberensis.3134
Dalata.21632	Dzingiberensis.3135
Dalata.21636	Dzingiberensis.3138
Dalata.21637	Dzingiberensis.3139
Dalata.21639	Dzingiberensis.3141
Dalata.21640	Dzingiberensis.3142
Dalata.21641	Dzingiberensis.3143
Dalata.21643	Dzingiberensis.3145
Dalata.21645	Dzingiberensis.3148
Dalata.21647	Dzingiberensis.3150
Dalata.21648	Dzingiberensis.3151
Dalata.21649	Dzingiberensis.3152
Dalata.21650	Dzingiberensis.3153
Dalata.21651	Dzingiberensis.3155
Dalata.21653	Dzingiberensis.3156
Dalata.21654	Dzingiberensis.3158
Dalata.21654	Dzingiberensis.3157
Dalata.21655	Dzingiberensis.3159
Dalata.21656	Dzingiberensis.3160
Dalata.21657	Dzingiberensis.3161
Dalata.21658	Dzingiberensis.3162
Dalata.21659	Dzingiberensis.3163
Dalata.21660	Dzingiberensis.3164
Dalata.21661	Dzingiberensis.3165
Dalata.21662	Dzingiberensis.3166
Dalata.21663	Dzingiberensis.3167
Dalata.21664	Dzingiberensis.3168
Dalata.21665	Dzingiberensis.3169
Dalata.21666	Dzingiberensis.3170
Dalata.21667	Dzingiberensis.3171
Dalata.21668	Dzingiberensis.3172
Dalata.21669	Dzingiberensis.3173
Dalata.21670	Dzingiberensis.3175
Dalata.21671	Dzingiberensis.3177
Dalata.21674	Dzingiberensis.3178
Dalata.21675	Dzingiberensis.3179
Dalata.21676	Dzingiberensis.3180
Dalata.21677	Dzingiberensis.3181
Dalata.21678	Dzingiberensis.3182
Dalata.21680	Dzingiberensis.3184
Dalata.21681	Dzingiberensis.3186
Dalata.21682	Dzingiberensis.3188
Dalata.21684	Dzingiberensis.3190
Dalata.21685	Dzingiberensis.3191
Dalata.21686	Dzingiberensis.3192
Dalata.21687	Dzingiberensis.3193
Dalata.21688	Dzingiberensis.3194
Dalata.21689	Dzingiberensis.3195
Dalata.21690	Dzingiberensis.3196
Dalata.21691	Dzingiberensis.3197
Dalata.21692	Dzingiberensis.3198
Dalata.21693	Dzingiberensis.3199
Dalata.21694	Dzingiberensis.3200
Dalata.21695	Dzingiberensis.3201
Dalata.21696	Dzingiberensis.3202
Dalata.21697	Dzingiberensis.3203
Dalata.21698	Dzingiberensis.3204
Dalata.21699	Dzingiberensis.3205
Dalata.21700	Dzingiberensis.3206
Dalata.21701	Dzingiberensis.3208
Dalata.21704	Dzingiberensis.3210
Dalata.21705	Dzingiberensis.3211
Dalata.21706	Dzingiberensis.3212
Dalata.21708	Dzingiberensis.3214
Dalata.21709	Dzingiberensis.3215
Dalata.21710	Dzingiberensis.3216
Dalata.21711	Dzingiberensis.3217
Dalata.21712	Dzingiberensis.3218
Dalata.21713	Dzingiberensis.3219
Dalata.21714	Dzingiberensis.3220
Dalata.21715	Dzingiberensis.3221
Dalata.21716	Dzingiberensis.3222
Dalata.21717	Dzingiberensis.3223
Dalata.21718	Dzingiberensis.3224
Dalata.21719	Dzingiberensis.3225
Dalata.21724	Dzingiberensis.3230
Dalata.21724	Dzingiberensis.3228
Dalata.21724	Dzingiberensis.3227
Dalata.21724	Dzingiberensis.3226
Dalata.21724	Dzingiberensis.3229
Dalata.21726	Dzingiberensis.3233
Dalata.21727	Dzingiberensis.3234
Dalata.21728	Dzingiberensis.3235
Dalata.21729	Dzingiberensis.3236
Dalata.21730	Dzingiberensis.3237
Dalata.21731	Dzingiberensis.3238
Dalata.21732	Dzingiberensis.3239
Dalata.21733	Dzingiberensis.3241
Dalata.21735	Dzingiberensis.3242
Dalata.21736	Dzingiberensis.3243
Dalata.21737	Dzingiberensis.3244
Dalata.21738	Dzingiberensis.3245
Dalata.21740	Dzingiberensis.3246
Dalata.21741	Dzingiberensis.3247
Dalata.21742	Dzingiberensis.3248
Dalata.21743	Dzingiberensis.3249
Dalata.21744	Dzingiberensis.3250
Dalata.21745	Dzingiberensis.3251
Dalata.21746	Dzingiberensis.3252
Dalata.21749	Dzingiberensis.3253
Dalata.21750	Dzingiberensis.3254
Dalata.21751	Dzingiberensis.3255
Dalata.21752	Dzingiberensis.3257
Dalata.21753	Dzingiberensis.3258
Dalata.21754	Dzingiberensis.3259
Dalata.21755	Dzingiberensis.3260
Dalata.21756	Dzingiberensis.3261
Dalata.21758	Dzingiberensis.3263
Dalata.21759	Dzingiberensis.3264
Dalata.21761	Dzingiberensis.3265
Dalata.21762	Dzingiberensis.3266
Dalata.21763	Dzingiberensis.3267
Dalata.21765	Dzingiberensis.3268
Dalata.21766	Dzingiberensis.3269
Dalata.21767	Dzingiberensis.3270
Dalata.21768	Dzingiberensis.3271
Dalata.21769	Dzingiberensis.3272
Dalata.21770	Dzingiberensis.3273
Dalata.21771	Dzingiberensis.3275
Dalata.21772	Dzingiberensis.3276
Dalata.21773	Dzingiberensis.3278
Dalata.21775	Dzingiberensis.3280
Dalata.21776	Dzingiberensis.3281
Dalata.21777	Dzingiberensis.3282
Dalata.21778	Dzingiberensis.3283
Dalata.21780	Dzingiberensis.3284
Dalata.21781	Dzingiberensis.3285
Dalata.21782	Dzingiberensis.3286
Dalata.21783	Dzingiberensis.3287
Dalata.21784	Dzingiberensis.3289
Dalata.21785	Dzingiberensis.3290
Dalata.21786	Dzingiberensis.3291
Dalata.21788	Dzingiberensis.3293
Dalata.21789	Dzingiberensis.3294
Dalata.21790	Dzingiberensis.3295
Dalata.21791	Dzingiberensis.3296
Dalata.21792	Dzingiberensis.3297
Dalata.21793	Dzingiberensis.3298
Dalata.21794	Dzingiberensis.3299
Dalata.21795	Dzingiberensis.3300
Dalata.21796	Dzingiberensis.3301
Dalata.21797	Dzingiberensis.3302
Dalata.21798	Dzingiberensis.3303
Dalata.21799	Dzingiberensis.3304
Dalata.21800	Dzingiberensis.3305
Dalata.21802	Dzingiberensis.3307
Dalata.21803	Dzingiberensis.3308
Dalata.21804	Dzingiberensis.3309
Dalata.21805	Dzingiberensis.3310
Dalata.21806	Dzingiberensis.3311
Dalata.21807	Dzingiberensis.3315
Dalata.21808	Dzingiberensis.3316
Dalata.21809	Dzingiberensis.3317
Dalata.21810	Dzingiberensis.3318
Dalata.21811	Dzingiberensis.3319
Dalata.21812	Dzingiberensis.3320
Dalata.21813	Dzingiberensis.3321
Dalata.21814	Dzingiberensis.3322
Dalata.21815	Dzingiberensis.3323
Dalata.21817	Dzingiberensis.3325
Dalata.21818	Dzingiberensis.3326
Dalata.21819	Dzingiberensis.3328
Dalata.21820	Dzingiberensis.3329
Dalata.21823	Dzingiberensis.3332
Dalata.21824	Dzingiberensis.3333
Dalata.21825	Dzingiberensis.3334
Dalata.21826	Dzingiberensis.3335
Dalata.21827	Dzingiberensis.3336
Dalata.21828	Dzingiberensis.3337
Dalata.21829	Dzingiberensis.3338
Dalata.21830	Dzingiberensis.3339
Dalata.21831	Dzingiberensis.3340
Dalata.21832	Dzingiberensis.3341
Dalata.21833	Dzingiberensis.3342
Dalata.21834	Dzingiberensis.3343
Dalata.21835	Dzingiberensis.3344
Dalata.21836	Dzingiberensis.3345
Dalata.21837	Dzingiberensis.3346
Dalata.21838	Dzingiberensis.3347
Dalata.21839	Dzingiberensis.3348
Dalata.21840	Dzingiberensis.3349
Dalata.21841	Dzingiberensis.3350
Dalata.21842	Dzingiberensis.3351
Dalata.21843	Dzingiberensis.3352
Dalata.21844	Dzingiberensis.3353
Dalata.21845	Dzingiberensis.3354
Dalata.21846	Dzingiberensis.3355
Dalata.21847	Dzingiberensis.3356
Dalata.21848	Dzingiberensis.3357
Dalata.21849	Dzingiberensis.3358
Dalata.21852	Dzingiberensis.3359
Dalata.21855	Dzingiberensis.3363
Dalata.21857	Dzingiberensis.3365
Dalata.21859	Dzingiberensis.3367
Dalata.21860	Dzingiberensis.3368
Dalata.21861	Dzingiberensis.3369
Dalata.21862	Dzingiberensis.3370
Dalata.21866	Dzingiberensis.3371
Dalata.21868	Dzingiberensis.3374
Dalata.21870	Dzingiberensis.3376
Dalata.21871	Dzingiberensis.3377
Dalata.21872	Dzingiberensis.3378
Dalata.21873	Dzingiberensis.3379
Dalata.21874	Dzingiberensis.3380
Dalata.21875	Dzingiberensis.3381
Dalata.21876	Dzingiberensis.3382
Dalata.21877	Dzingiberensis.3383
Dalata.21878	Dzingiberensis.3384
Dalata.21882	Dzingiberensis.3385
Dalata.21883	Dzingiberensis.3387
Dalata.21885	Dzingiberensis.3388
Dalata.21886	Dzingiberensis.3389
Dalata.21887	Dzingiberensis.3390
Dalata.21889	Dzingiberensis.3394
Dalata.21890	Dzingiberensis.3395
Dalata.21891	Dzingiberensis.3396
Dalata.21892	Dzingiberensis.3397
Dalata.21893	Dzingiberensis.3398
Dalata.21894	Dzingiberensis.3399
Dalata.21895	Dzingiberensis.3401
Dalata.21897	Dzingiberensis.3403
Dalata.21898	Dzingiberensis.3404
Dalata.21899	Dzingiberensis.3405
Dalata.21900	Dzingiberensis.3406
Dalata.21902	Dzingiberensis.3408
Dalata.21903	Dzingiberensis.3409
Dalata.21904	Dzingiberensis.3410
Dalata.21905	Dzingiberensis.3411
Dalata.21906	Dzingiberensis.3412
Dalata.21907	Dzingiberensis.3413
Dalata.21908	Dzingiberensis.3414
Dalata.21909	Dzingiberensis.3415
Dalata.21911	Dzingiberensis.3417
Dalata.21912	Dzingiberensis.3418
Dalata.21913	Dzingiberensis.3419
Dalata.21914	Dzingiberensis.3420
Dalata.21915	Dzingiberensis.3421
Dalata.21916	Dzingiberensis.3422
Dalata.21917	Dzingiberensis.3424
Dalata.21918	Dzingiberensis.3425
Dalata.21919	Dzingiberensis.3426
Dalata.21921	Dzingiberensis.3427
Dalata.21922	Dzingiberensis.3428
Dalata.21923	Dzingiberensis.3430
Dalata.21925	Dzingiberensis.3431
Dalata.21926	Dzingiberensis.3432
Dalata.21927	Dzingiberensis.3433
Dalata.21928	Dzingiberensis.3435
Dalata.21930	Dzingiberensis.3440
Dalata.21933	Dzingiberensis.3434
Dalata.21936	Dzingiberensis.3439
Dalata.21937	Dzingiberensis.3441
Dalata.21938	Dzingiberensis.3443
Dalata.21939	Dzingiberensis.3444
Dalata.21940	Dzingiberensis.3446
Dalata.21941	Dzingiberensis.3447
Dalata.21943	Dzingiberensis.3449
Dalata.21944	Dzingiberensis.3450
Dalata.21945	Dzingiberensis.3451
Dalata.21946	Dzingiberensis.3452
Dalata.21947	Dzingiberensis.3453
Dalata.21949	Dzingiberensis.3454
Dalata.21950	Dzingiberensis.3455
Dalata.21952	Dzingiberensis.3489
Dalata.21953	Dzingiberensis.3487
Dalata.21954	Dzingiberensis.3485
Dalata.21957	Dzingiberensis.3479
Dalata.21957	Dzingiberensis.3480
Dalata.21958	Dzingiberensis.3478
Dalata.21958	Dzingiberensis.3477
Dalata.21959	Dzingiberensis.3488
Dalata.21961	Dzingiberensis.3483
Dalata.21961	Dzingiberensis.3484
Dalata.21962	Dzingiberensis.3481
Dalata.21966	Dzingiberensis.3475
Dalata.21967	Dzingiberensis.3474
Dalata.21968	Dzingiberensis.3473
Dalata.21969	Dzingiberensis.3472
Dalata.21970	Dzingiberensis.3471
Dalata.21971	Dzingiberensis.3470
Dalata.21972	Dzingiberensis.3469
Dalata.21973	Dzingiberensis.3468
Dalata.21974	Dzingiberensis.3467
Dalata.21975	Dzingiberensis.3466
Dalata.21976	Dzingiberensis.3465
Dalata.21977	Dzingiberensis.3464
Dalata.21979	Dzingiberensis.3461
Dalata.21981	Dzingiberensis.3460
Dalata.21982	Dzingiberensis.3459
Dalata.21983	Dzingiberensis.3458
Dalata.21984	Dzingiberensis.3457
Dalata.21985	Dzingiberensis.3456
Dalata.21986	Dzingiberensis.3491
Dalata.21991	Dzingiberensis.3498
Dalata.21994	Dzingiberensis.3493
Dalata.21994	Dzingiberensis.3494
Dalata.21995	Dzingiberensis.3496
Dalata.21998	Dzingiberensis.3503
Dalata.21999	Dzingiberensis.3504
Dalata.22000	Dzingiberensis.3505
Dalata.22001	Dzingiberensis.3507
Dalata.22002	Dzingiberensis.3508
Dalata.22003	Dzingiberensis.3509
Dalata.22004	Dzingiberensis.3512
Dalata.22005	Dzingiberensis.3513
Dalata.22008	Dzingiberensis.3516
Dalata.22009	Dzingiberensis.3517
Dalata.22010	Dzingiberensis.3518
Dalata.22011	Dzingiberensis.3519
Dalata.22012	Dzingiberensis.3520
Dalata.22013	Dzingiberensis.3521
Dalata.22014	Dzingiberensis.3522
Dalata.22015	Dzingiberensis.3523
Dalata.22016	Dzingiberensis.3524
Dalata.22016	Dzingiberensis.3525
Dalata.22017	Dzingiberensis.3526
Dalata.22018	Dzingiberensis.3528
Dalata.22020	Dzingiberensis.3529
Dalata.22021	Dzingiberensis.3530
Dalata.22022	Dzingiberensis.3531
Dalata.22024	Dzingiberensis.3532
Dalata.22025	Dzingiberensis.3533
Dalata.22026	Dzingiberensis.3534
Dalata.22027	Dzingiberensis.3535
Dalata.22029	Dzingiberensis.3537
Dalata.22031	Dzingiberensis.3539
Dalata.22032	Dzingiberensis.3540
Dalata.22033	Dzingiberensis.3541
Dalata.22035	Dzingiberensis.3542
Dalata.22036	Dzingiberensis.3543
Dalata.22037	Dzingiberensis.3545
Dalata.22038	Dzingiberensis.3544
Dalata.22039	Dzingiberensis.3546
Dalata.22041	Dzingiberensis.3548
Dalata.22042	Dzingiberensis.3549
Dalata.22043	Dzingiberensis.3550
Dalata.22044	Dzingiberensis.3551
Dalata.22045	Dzingiberensis.3552
Dalata.22046	Dzingiberensis.3553
Dalata.22047	Dzingiberensis.3554
Dalata.22048	Dzingiberensis.3555
Dalata.22049	Dzingiberensis.3556
Dalata.22050	Dzingiberensis.3557
Dalata.22052	Dzingiberensis.3558
Dalata.22053	Dzingiberensis.3559
Dalata.22054	Dzingiberensis.3560
Dalata.22056	Dzingiberensis.3562
Dalata.22056	Dzingiberensis.3561
Dalata.22058	Dzingiberensis.3566
Dalata.22059	Dzingiberensis.3569
Dalata.22060	Dzingiberensis.3570
Dalata.22062	Dzingiberensis.3572
Dalata.22063	Dzingiberensis.3573
Dalata.22064	Dzingiberensis.3574
Dalata.22065	Dzingiberensis.3576
Dalata.22066	Dzingiberensis.3578
Dalata.22067	Dzingiberensis.3579
Dalata.22068	Dzingiberensis.3580
Dalata.22069	Dzingiberensis.3581
Dalata.22071	Dzingiberensis.3582
Dalata.22072	Dzingiberensis.3583
Dalata.22073	Dzingiberensis.3584
Dalata.22074	Dzingiberensis.3586
Dalata.22075	Dzingiberensis.3587
Dalata.22076	Dzingiberensis.3588
Dalata.22078	Dzingiberensis.3592
Dalata.22079	Dzingiberensis.3591
Dalata.22080	Dzingiberensis.3593
Dalata.22081	Dzingiberensis.3590
Dalata.22082	Dzingiberensis.3597
Dalata.22083	Dzingiberensis.3598
Dalata.22084	Dzingiberensis.3599
Dalata.22085	Dzingiberensis.3600
Dalata.22087	Dzingiberensis.3601
Dalata.22089	Dzingiberensis.3603
Dalata.22089	Dzingiberensis.3602
Dalata.22091	Dzingiberensis.3577
Dalata.22092	Dzingiberensis.3604
Dalata.22093	Dzingiberensis.3605
Dalata.22094	Dzingiberensis.3606
Dalata.22095	Dzingiberensis.3607
Dalata.22097	Dzingiberensis.3609
Dalata.22098	Dzingiberensis.3610
Dalata.22100	Dzingiberensis.3611
Dalata.22101	Dzingiberensis.3612
Dalata.22103	Dzingiberensis.3621
Dalata.22110	Dzingiberensis.3626
Dalata.22112	Dzingiberensis.3628
Dalata.22113	Dzingiberensis.3629
Dalata.22114	Dzingiberensis.3630
Dalata.22116	Dzingiberensis.3631
Dalata.22117	Dzingiberensis.3632
Dalata.22118	Dzingiberensis.3633
Dalata.22119	Dzingiberensis.3636
Dalata.22120	Dzingiberensis.3637
Dalata.22121	Dzingiberensis.3638
Dalata.22122	Dzingiberensis.3639
Dalata.22123	Dzingiberensis.3640
Dalata.22124	Dzingiberensis.3641
Dalata.22125	Dzingiberensis.3642
Dalata.22125	Dzingiberensis.3643
Dalata.22127	Dzingiberensis.3645
Dalata.22129	Dzingiberensis.3647
Dalata.22130	Dzingiberensis.3648
Dalata.22131	Dzingiberensis.3650
Dalata.22131	Dzingiberensis.3649
Dalata.22132	Dzingiberensis.3651
Dalata.22133	Dzingiberensis.3652
Dalata.22134	Dzingiberensis.3653
Dalata.22135	Dzingiberensis.3654
Dalata.22136	Dzingiberensis.3655
Dalata.22137	Dzingiberensis.3656
Dalata.22138	Dzingiberensis.3657
Dalata.22139	Dzingiberensis.3658
Dalata.22140	Dzingiberensis.3659
Dalata.22141	Dzingiberensis.3660
Dalata.22142	Dzingiberensis.3661
Dalata.22143	Dzingiberensis.3662
Dalata.22144	Dzingiberensis.3663
Dalata.22145	Dzingiberensis.3664
Dalata.22146	Dzingiberensis.3665
Dalata.22148	Dzingiberensis.3666
Dalata.22149	Dzingiberensis.3667
Dalata.22151	Dzingiberensis.3668
Dalata.22151	Dzingiberensis.3669
Dalata.22152	Dzingiberensis.3670
Dalata.22154	Dzingiberensis.3676
Dalata.22157	Dzingiberensis.3672
Dalata.22158	Dzingiberensis.3673
Dalata.22159	Dzingiberensis.3674
Dalata.22160	Dzingiberensis.3675
Dalata.22162	Dzingiberensis.3677
Dalata.22163	Dzingiberensis.3678
Dalata.22170	Dzingiberensis.13644
Dalata.22171	Dzingiberensis.13645
Dalata.22172	Dzingiberensis.13646
Dalata.22173	Dzingiberensis.13647
Dalata.22176	Dzingiberensis.13651
Dalata.22177	Dzingiberensis.13652
Dalata.22178	Dzingiberensis.13653
Dalata.22179	Dzingiberensis.13654
Dalata.22180	Dzingiberensis.13655
Dalata.22181	Dzingiberensis.13656
Dalata.22183	Dzingiberensis.13657
Dalata.22185	Dzingiberensis.13659
Dalata.22186	Dzingiberensis.13660
Dalata.22187	Dzingiberensis.13661
Dalata.22188	Dzingiberensis.13662
Dalata.22189	Dzingiberensis.13663
Dalata.22190	Dzingiberensis.13664
Dalata.22191	Dzingiberensis.13665
Dalata.22192	Dzingiberensis.13666
Dalata.22193	Dzingiberensis.13667
Dalata.22194	Dzingiberensis.13668
Dalata.22195	Dzingiberensis.13669
Dalata.22197	Dzingiberensis.13671
Dalata.22199	Dzingiberensis.13673
Dalata.22201	Dzingiberensis.13675
Dalata.22202	Dzingiberensis.13676
Dalata.22203	Dzingiberensis.13677
Dalata.22204	Dzingiberensis.13642
Dalata.22206	Dzingiberensis.13637
Dalata.22207	Dzingiberensis.13636
Dalata.22208	Dzingiberensis.13635
Dalata.22209	Dzingiberensis.13634
Dalata.22210	Dzingiberensis.13633
Dalata.22211	Dzingiberensis.13632
Dalata.22212	Dzingiberensis.13630
Dalata.22215	Dzingiberensis.13626
Dalata.22215	Dzingiberensis.13627
Dalata.22216	Dzingiberensis.13625
Dalata.22217	Dzingiberensis.13623
Dalata.22218	Dzingiberensis.13622
Dalata.22219	Dzingiberensis.14125
Dalata.22220	Dzingiberensis.14127
Dalata.22221	Dzingiberensis.14128
Dalata.22223	Dzingiberensis.14129
Dalata.22224	Dzingiberensis.14130
Dalata.22225	Dzingiberensis.14131
Dalata.22227	Dzingiberensis.14132
Dalata.22228	Dzingiberensis.14133
Dalata.22229	Dzingiberensis.14134
Dalata.22230	Dzingiberensis.14135
Dalata.22232	Dzingiberensis.14137
Dalata.22233	Dzingiberensis.14138
Dalata.22234	Dzingiberensis.14140
Dalata.22235	Dzingiberensis.14141
Dalata.22236	Dzingiberensis.14142
Dalata.22237	Dzingiberensis.14143
Dalata.22239	Dzingiberensis.14145
Dalata.22241	Dzingiberensis.14147
Dalata.22242	Dzingiberensis.14148
Dalata.22243	Dzingiberensis.14149
Dalata.22244	Dzingiberensis.14150
Dalata.22245	Dzingiberensis.14151
Dalata.22246	Dzingiberensis.14153
Dalata.22247	Dzingiberensis.14156
Dalata.22248	Dzingiberensis.14157
Dalata.22249	Dzingiberensis.14158
Dalata.22250	Dzingiberensis.14159
Dalata.22251	Dzingiberensis.14160
Dalata.22252	Dzingiberensis.14161
Dalata.22253	Dzingiberensis.14162
Dalata.22254	Dzingiberensis.14163
Dalata.22255	Dzingiberensis.14164
Dalata.22256	Dzingiberensis.14165
Dalata.22257	Dzingiberensis.14166
Dalata.22258	Dzingiberensis.14167
Dalata.22259	Dzingiberensis.14168
Dalata.22260	Dzingiberensis.14170
Dalata.22261	Dzingiberensis.14175
Dalata.22262	Dzingiberensis.14176
Dalata.22263	Dzingiberensis.14177
Dalata.22263	Dzingiberensis.14178
Dalata.22265	Dzingiberensis.14179
Dalata.22266	Dzingiberensis.14180
Dalata.22267	Dzingiberensis.14181
Dalata.22268	Dzingiberensis.14182
Dalata.22269	Dzingiberensis.14183
Dalata.22270	Dzingiberensis.14185
Dalata.22271	Dzingiberensis.14186
Dalata.22272	Dzingiberensis.14187
Dalata.22273	Dzingiberensis.14188
Dalata.22275	Dzingiberensis.14189
Dalata.22276	Dzingiberensis.14191
Dalata.22278	Dzingiberensis.14192
Dalata.22279	Dzingiberensis.14193
Dalata.22280	Dzingiberensis.14195
Dalata.22281	Dzingiberensis.14196
Dalata.22282	Dzingiberensis.14197
Dalata.22283	Dzingiberensis.14199
Dalata.22284	Dzingiberensis.14201
Dalata.22285	Dzingiberensis.14202
Dalata.22287	Dzingiberensis.14203
Dalata.22288	Dzingiberensis.14206
Dalata.22292	Dzingiberensis.14204
Dalata.22295	Dzingiberensis.14205
Dalata.22306	Dzingiberensis.14229
Dalata.22306	Dzingiberensis.14230
Dalata.22308	Dzingiberensis.14227
Dalata.22309	Dzingiberensis.14226
Dalata.22310	Dzingiberensis.14225
Dalata.22311	Dzingiberensis.14224
Dalata.22312	Dzingiberensis.14232
Dalata.22313	Dzingiberensis.14233
Dalata.22314	Dzingiberensis.14234
Dalata.22315	Dzingiberensis.14235
Dalata.22316	Dzingiberensis.14236
Dalata.22317	Dzingiberensis.14237
Dalata.22318	Dzingiberensis.14238
Dalata.22319	Dzingiberensis.14239
Dalata.22320	Dzingiberensis.14240
Dalata.22321	Dzingiberensis.14241
Dalata.22322	Dzingiberensis.14242
Dalata.22323	Dzingiberensis.14243
Dalata.22324	Dzingiberensis.14244
Dalata.22325	Dzingiberensis.14245
Dalata.22326	Dzingiberensis.14246
Dalata.22327	Dzingiberensis.14247
Dalata.22328	Dzingiberensis.14248
Dalata.22329	Dzingiberensis.14249
Dalata.22330	Dzingiberensis.14218
Dalata.22331	Dzingiberensis.14250
Dalata.22332	Dzingiberensis.14253
Dalata.22333	Dzingiberensis.14254
Dalata.22334	Dzingiberensis.14255
Dalata.22335	Dzingiberensis.14257
Dalata.22336	Dzingiberensis.14258
Dalata.22339	Dzingiberensis.14261
Dalata.22340	Dzingiberensis.14262
Dalata.22341	Dzingiberensis.14263
Dalata.22342	Dzingiberensis.14264
Dalata.22345	Dzingiberensis.14266
Dalata.22346	Dzingiberensis.14267
Dalata.22347	Dzingiberensis.14268
Dalata.22348	Dzingiberensis.14269
Dalata.22349	Dzingiberensis.14270
Dalata.22350	Dzingiberensis.14271
Dalata.22351	Dzingiberensis.14272
Dalata.22352	Dzingiberensis.14274
Dalata.22353	Dzingiberensis.14275
Dalata.22354	Dzingiberensis.14276
Dalata.22357	Dzingiberensis.14277
Dalata.22357	Dzingiberensis.14278
Dalata.22358	Dzingiberensis.14279
Dalata.22359	Dzingiberensis.14288
Dalata.22364	Dzingiberensis.14285
Dalata.22366	Dzingiberensis.14286
Dalata.22367	Dzingiberensis.14287
Dalata.22368	Dzingiberensis.14289
Dalata.22369	Dzingiberensis.14290
Dalata.22370	Dzingiberensis.14291
Dalata.22371	Dzingiberensis.14292
Dalata.22372	Dzingiberensis.14293
Dalata.22373	Dzingiberensis.14295
Dalata.22374	Dzingiberensis.14296
Dalata.22375	Dzingiberensis.14297
Dalata.22376	Dzingiberensis.14298
Dalata.22377	Dzingiberensis.14299
Dalata.22378	Dzingiberensis.14300
Dalata.22379	Dzingiberensis.14301
Dalata.22380	Dzingiberensis.14302
Dalata.22381	Dzingiberensis.13230
Dalata.22382	Dzingiberensis.13229
Dalata.22383	Dzingiberensis.13231
