Dalata.126	Ddumetorum.20355
Dalata.23166	Ddumetorum.972
Dalata.23167	Ddumetorum.973
Dalata.23168	Ddumetorum.974
Dalata.23169	Ddumetorum.975
Dalata.23170	Ddumetorum.970
Dalata.23171	Ddumetorum.976
Dalata.23172	Ddumetorum.977
Dalata.23174	Ddumetorum.979
Dalata.23175	Ddumetorum.980
Dalata.23176	Ddumetorum.981
Dalata.23177	Ddumetorum.982
Dalata.23178	Ddumetorum.983
Dalata.23179	Ddumetorum.984
Dalata.23180	Ddumetorum.985
Dalata.23181	Ddumetorum.986
Dalata.23182	Ddumetorum.987
Dalata.23183	Ddumetorum.988
Dalata.23187	Ddumetorum.990
Dalata.23191	Ddumetorum.992
Dalata.23192	Ddumetorum.993
Dalata.23193	Ddumetorum.994
Dalata.23200	Ddumetorum.996
Dalata.23201	Ddumetorum.997
Dalata.23202	Ddumetorum.998
Dalata.23203	Ddumetorum.999
Dalata.23205	Ddumetorum.1000
Dalata.23206	Ddumetorum.1001
Dalata.23209	Ddumetorum.1002
Dalata.23211	Ddumetorum.1003
Dalata.23213	Ddumetorum.1004
Dalata.23214	Ddumetorum.1005
Dalata.23215	Ddumetorum.1006
Dalata.23216	Ddumetorum.1007
Dalata.23217	Ddumetorum.1008
Dalata.23218	Ddumetorum.1009
Dalata.23219	Ddumetorum.1010
Dalata.23220	Ddumetorum.1011
Dalata.23222	Ddumetorum.1014
Dalata.23224	Ddumetorum.1015
Dalata.23225	Ddumetorum.1016
Dalata.23226	Ddumetorum.1017
Dalata.23227	Ddumetorum.1019
Dalata.23228	Ddumetorum.1020
Dalata.23230	Ddumetorum.1021
Dalata.23231	Ddumetorum.1022
Dalata.23234	Ddumetorum.1023
Dalata.23235	Ddumetorum.1024
Dalata.23237	Ddumetorum.1026
Dalata.23238	Ddumetorum.1027
Dalata.23240	Ddumetorum.1028
Dalata.23241	Ddumetorum.1029
Dalata.23244	Ddumetorum.1030
Dalata.23245	Ddumetorum.1031
Dalata.23246	Ddumetorum.1032
Dalata.23247	Ddumetorum.1033
Dalata.23248	Ddumetorum.1034
Dalata.23249	Ddumetorum.1035
Dalata.23250	Ddumetorum.1036
Dalata.23251	Ddumetorum.1037
Dalata.23252	Ddumetorum.1038
Dalata.23253	Ddumetorum.1039
Dalata.23254	Ddumetorum.1040
Dalata.23255	Ddumetorum.1041
Dalata.23256	Ddumetorum.1042
Dalata.23257	Ddumetorum.1043
Dalata.23258	Ddumetorum.1044
Dalata.23259	Ddumetorum.1045
Dalata.23260	Ddumetorum.1046
Dalata.23262	Ddumetorum.1047
Dalata.23264	Ddumetorum.1048
Dalata.23265	Ddumetorum.1049
Dalata.23266	Ddumetorum.1050
Dalata.23267	Ddumetorum.1051
Dalata.23268	Ddumetorum.1052
Dalata.23269	Ddumetorum.1053
Dalata.23270	Ddumetorum.1054
Dalata.23271	Ddumetorum.1055
Dalata.23272	Ddumetorum.1056
Dalata.23274	Ddumetorum.1057
Dalata.23275	Ddumetorum.1058
Dalata.23276	Ddumetorum.1059
Dalata.23277	Ddumetorum.1060
Dalata.23279	Ddumetorum.1061
Dalata.23284	Ddumetorum.1064
Dalata.23285	Ddumetorum.1065
Dalata.23286	Ddumetorum.1066
Dalata.23287	Ddumetorum.1067
Dalata.23288	Ddumetorum.1068
Dalata.23289	Ddumetorum.1069
Dalata.23294	Ddumetorum.1073
Dalata.23294	Ddumetorum.1075
Dalata.23299	Ddumetorum.1078
Dalata.23301	Ddumetorum.1079
Dalata.23303	Ddumetorum.1080
Dalata.23304	Ddumetorum.1081
Dalata.23305	Ddumetorum.1082
Dalata.23306	Ddumetorum.1083
Dalata.23307	Ddumetorum.1084
Dalata.23308	Ddumetorum.1085
Dalata.23309	Ddumetorum.1087
Dalata.23310	Ddumetorum.1088
Dalata.23311	Ddumetorum.1089
Dalata.23313	Ddumetorum.1090
Dalata.23314	Ddumetorum.1092
Dalata.23315	Ddumetorum.1093
Dalata.23318	Ddumetorum.1096
Dalata.23319	Ddumetorum.1097
Dalata.23320	Ddumetorum.1098
Dalata.23321	Ddumetorum.1099
Dalata.23322	Ddumetorum.1100
Dalata.23323	Ddumetorum.1101
Dalata.23324	Ddumetorum.1103
Dalata.23326	Ddumetorum.1104
Dalata.23327	Ddumetorum.1105
Dalata.23328	Ddumetorum.1106
Dalata.23329	Ddumetorum.1107
Dalata.23331	Ddumetorum.1108
Dalata.23333	Ddumetorum.1110
Dalata.23338	Ddumetorum.1112
Dalata.23341	Ddumetorum.1113
Dalata.23342	Ddumetorum.1114
Dalata.23343	Ddumetorum.1115
Dalata.23344	Ddumetorum.1116
Dalata.23346	Ddumetorum.1117
Dalata.23347	Ddumetorum.1118
Dalata.23349	Ddumetorum.1119
Dalata.23350	Ddumetorum.1120
Dalata.23351	Ddumetorum.1121
Dalata.23352	Ddumetorum.1122
Dalata.23353	Ddumetorum.1123
Dalata.23354	Ddumetorum.1124
Dalata.23355	Ddumetorum.1125
Dalata.23356	Ddumetorum.1126
Dalata.23358	Ddumetorum.1127
Dalata.23359	Ddumetorum.1128
Dalata.23361	Ddumetorum.1129
Dalata.23363	Ddumetorum.1131
Dalata.23364	Ddumetorum.1132
Dalata.23365	Ddumetorum.1133
Dalata.23366	Ddumetorum.1134
Dalata.23367	Ddumetorum.1135
Dalata.23373	Ddumetorum.1138
Dalata.23374	Ddumetorum.1139
Dalata.23375	Ddumetorum.1140
Dalata.23376	Ddumetorum.1141
Dalata.23379	Ddumetorum.1142
Dalata.23380	Ddumetorum.1143
Dalata.23386	Ddumetorum.1146
Dalata.23388	Ddumetorum.1147
Dalata.23391	Ddumetorum.1148
Dalata.23392	Ddumetorum.1149
Dalata.23393	Ddumetorum.1150
Dalata.23396	Ddumetorum.1153
Dalata.23397	Ddumetorum.1154
Dalata.23400	Ddumetorum.1155
Dalata.23401	Ddumetorum.1156
Dalata.23402	Ddumetorum.1157
Dalata.23404	Ddumetorum.1158
Dalata.23406	Ddumetorum.1160
Dalata.23411	Ddumetorum.1162
Dalata.23412	Ddumetorum.1163
Dalata.23414	Ddumetorum.1165
Dalata.23415	Ddumetorum.1166
Dalata.23416	Ddumetorum.1167
Dalata.23417	Ddumetorum.1168
Dalata.23418	Ddumetorum.1169
Dalata.23420	Ddumetorum.1170
Dalata.23421	Ddumetorum.1171
Dalata.23422	Ddumetorum.1172
Dalata.23425	Ddumetorum.1174
Dalata.23435	Ddumetorum.1176
Dalata.23436	Ddumetorum.1177
Dalata.23437	Ddumetorum.1178
Dalata.23438	Ddumetorum.1179
Dalata.23440	Ddumetorum.1180
Dalata.23442	Ddumetorum.1181
Dalata.23443	Ddumetorum.1182
Dalata.23444	Ddumetorum.1183
Dalata.23446	Ddumetorum.1185
Dalata.23447	Ddumetorum.1186
Dalata.23448	Ddumetorum.1187
Dalata.23449	Ddumetorum.1188
Dalata.23451	Ddumetorum.1190
Dalata.23454	Ddumetorum.1191
Dalata.23455	Ddumetorum.1192
Dalata.23457	Ddumetorum.1193
Dalata.23458	Ddumetorum.1194
Dalata.23459	Ddumetorum.1195
Dalata.23460	Ddumetorum.1196
Dalata.23463	Ddumetorum.1197
Dalata.23464	Ddumetorum.1198
Dalata.23465	Ddumetorum.1199
Dalata.23466	Ddumetorum.1200
Dalata.23467	Ddumetorum.1201
Dalata.23468	Ddumetorum.1202
Dalata.23469	Ddumetorum.1203
Dalata.23470	Ddumetorum.1204
Dalata.23471	Ddumetorum.1205
Dalata.23472	Ddumetorum.1206
Dalata.23474	Ddumetorum.1207
Dalata.23475	Ddumetorum.1208
Dalata.23477	Ddumetorum.1209
Dalata.23479	Ddumetorum.1211
Dalata.23480	Ddumetorum.1212
Dalata.23481	Ddumetorum.1213
Dalata.23482	Ddumetorum.1214
Dalata.23485	Ddumetorum.1215
Dalata.23486	Ddumetorum.1216
Dalata.23487	Ddumetorum.1217
Dalata.23488	Ddumetorum.1218
Dalata.23493	Ddumetorum.1219
Dalata.23494	Ddumetorum.1220
Dalata.23495	Ddumetorum.1221
Dalata.23497	Ddumetorum.1222
Dalata.23498	Ddumetorum.1223
Dalata.23499	Ddumetorum.1224
Dalata.23500	Ddumetorum.1225
Dalata.23503	Ddumetorum.1226
Dalata.23505	Ddumetorum.1227
Dalata.23506	Ddumetorum.1228
Dalata.23507	Ddumetorum.1229
Dalata.23509	Ddumetorum.1230
Dalata.23510	Ddumetorum.1231
Dalata.23511	Ddumetorum.1232
Dalata.23513	Ddumetorum.1233
Dalata.23514	Ddumetorum.1234
Dalata.23517	Ddumetorum.1235
Dalata.23518	Ddumetorum.1236
Dalata.23519	Ddumetorum.1237
Dalata.23520	Ddumetorum.1238
Dalata.23521	Ddumetorum.1239
Dalata.23523	Ddumetorum.1240
Dalata.23524	Ddumetorum.1241
Dalata.23526	Ddumetorum.1242
Dalata.23527	Ddumetorum.1243
Dalata.23529	Ddumetorum.1244
Dalata.23530	Ddumetorum.1245
Dalata.23531	Ddumetorum.1246
Dalata.23533	Ddumetorum.1247
Dalata.23535	Ddumetorum.1248
Dalata.23536	Ddumetorum.1249
Dalata.23537	Ddumetorum.1250
Dalata.23538	Ddumetorum.1251
Dalata.23539	Ddumetorum.1252
Dalata.23540	Ddumetorum.1253
Dalata.23541	Ddumetorum.1254
Dalata.23542	Ddumetorum.1255
Dalata.23543	Ddumetorum.1256
Dalata.23544	Ddumetorum.1257
Dalata.23545	Ddumetorum.1258
Dalata.23546	Ddumetorum.1259
Dalata.23549	Ddumetorum.1261
Dalata.23551	Ddumetorum.1263
Dalata.23552	Ddumetorum.1264
Dalata.23553	Ddumetorum.1265
Dalata.23554	Ddumetorum.1266
Dalata.23556	Ddumetorum.1267
Dalata.23557	Ddumetorum.1268
Dalata.23558	Ddumetorum.1269
Dalata.23559	Ddumetorum.1270
Dalata.23560	Ddumetorum.1271
Dalata.23562	Ddumetorum.1272
Dalata.23563	Ddumetorum.1273
Dalata.23564	Ddumetorum.1274
Dalata.23565	Ddumetorum.1275
Dalata.23568	Ddumetorum.1277
Dalata.23569	Ddumetorum.1279
Dalata.23571	Ddumetorum.1280
Dalata.23572	Ddumetorum.1281
Dalata.23583	Ddumetorum.1282
Dalata.23585	Ddumetorum.1283
Dalata.23586	Ddumetorum.1284
Dalata.23588	Ddumetorum.1285
Dalata.23589	Ddumetorum.1286
Dalata.23592	Ddumetorum.1287
Dalata.23594	Ddumetorum.1288
Dalata.23595	Ddumetorum.1289
Dalata.23596	Ddumetorum.1290
Dalata.23597	Ddumetorum.1291
Dalata.23598	Ddumetorum.1292
Dalata.23599	Ddumetorum.1293
Dalata.23600	Ddumetorum.1294
Dalata.23602	Ddumetorum.1295
Dalata.23603	Ddumetorum.1296
Dalata.23606	Ddumetorum.1297
Dalata.23607	Ddumetorum.1298
Dalata.23608	Ddumetorum.1299
Dalata.23610	Ddumetorum.1304
Dalata.23611	Ddumetorum.1305
Dalata.23613	Ddumetorum.1307
Dalata.23614	Ddumetorum.1308
Dalata.23615	Ddumetorum.1309
Dalata.23616	Ddumetorum.1310
Dalata.23617	Ddumetorum.1311
Dalata.23620	Ddumetorum.1314
Dalata.23621	Ddumetorum.1315
Dalata.23622	Ddumetorum.1316
Dalata.23623	Ddumetorum.1317
Dalata.23624	Ddumetorum.1318
Dalata.23627	Ddumetorum.1321
Dalata.23628	Ddumetorum.1322
Dalata.23629	Ddumetorum.1323
Dalata.23630	Ddumetorum.1324
Dalata.23631	Ddumetorum.1325
Dalata.23632	Ddumetorum.1326
Dalata.23633	Ddumetorum.1327
Dalata.23636	Ddumetorum.1329
Dalata.23639	Ddumetorum.1331
Dalata.23640	Ddumetorum.1332
Dalata.23642	Ddumetorum.1333
Dalata.23644	Ddumetorum.1334
Dalata.23646	Ddumetorum.1335
Dalata.23647	Ddumetorum.1336
Dalata.23648	Ddumetorum.1337
Dalata.23651	Ddumetorum.1338
Dalata.23652	Ddumetorum.1339
Dalata.23653	Ddumetorum.1340
Dalata.23654	Ddumetorum.1341
Dalata.23655	Ddumetorum.1342
Dalata.23658	Ddumetorum.1344
Dalata.23659	Ddumetorum.1345
Dalata.23660	Ddumetorum.1346
Dalata.23661	Ddumetorum.1347
Dalata.23662	Ddumetorum.1348
Dalata.23664	Ddumetorum.1349
Dalata.23666	Ddumetorum.1350
Dalata.23667	Ddumetorum.1351
Dalata.23668	Ddumetorum.1352
Dalata.23669	Ddumetorum.1353
Dalata.23670	Ddumetorum.1354
Dalata.23671	Ddumetorum.1355
Dalata.23676	Ddumetorum.1356
Dalata.23677	Ddumetorum.1357
Dalata.23678	Ddumetorum.1358
Dalata.23680	Ddumetorum.1360
Dalata.23681	Ddumetorum.1361
Dalata.23682	Ddumetorum.1362
Dalata.23684	Ddumetorum.1364
Dalata.23685	Ddumetorum.1365
Dalata.23686	Ddumetorum.1366
Dalata.23687	Ddumetorum.1367
Dalata.23688	Ddumetorum.1368
Dalata.23689	Ddumetorum.1369
Dalata.23690	Ddumetorum.1370
Dalata.23691	Ddumetorum.1371
Dalata.23693	Ddumetorum.1372
Dalata.23695	Ddumetorum.1374
Dalata.23698	Ddumetorum.1375
Dalata.23699	Ddumetorum.1376
Dalata.23700	Ddumetorum.1377
Dalata.23701	Ddumetorum.1378
Dalata.23702	Ddumetorum.1379
Dalata.23703	Ddumetorum.1380
Dalata.23704	Ddumetorum.1381
Dalata.23705	Ddumetorum.1382
Dalata.23706	Ddumetorum.1383
Dalata.23707	Ddumetorum.1384
Dalata.23708	Ddumetorum.1385
Dalata.23709	Ddumetorum.1386
Dalata.23710	Ddumetorum.1387
Dalata.23711	Ddumetorum.1388
Dalata.23713	Ddumetorum.1389
Dalata.23715	Ddumetorum.1390
Dalata.23716	Ddumetorum.1391
Dalata.23717	Ddumetorum.1392
Dalata.23718	Ddumetorum.1393
Dalata.23719	Ddumetorum.1394
Dalata.23726	Ddumetorum.1398
Dalata.23728	Ddumetorum.1399
Dalata.23730	Ddumetorum.1400
Dalata.23731	Ddumetorum.1401
Dalata.23733	Ddumetorum.1402
Dalata.23734	Ddumetorum.1403
Dalata.23735	Ddumetorum.1404
Dalata.23736	Ddumetorum.1405
Dalata.23739	Ddumetorum.1406
Dalata.23740	Ddumetorum.1407
Dalata.23741	Ddumetorum.1408
Dalata.23744	Ddumetorum.1416
Dalata.23745	Ddumetorum.1417
Dalata.23746	Ddumetorum.1418
Dalata.23747	Ddumetorum.1419
Dalata.23748	Ddumetorum.1420
Dalata.23749	Ddumetorum.1421
Dalata.23750	Ddumetorum.1422
Dalata.23752	Ddumetorum.1423
Dalata.23754	Ddumetorum.1424
Dalata.23756	Ddumetorum.1426
Dalata.23757	Ddumetorum.1427
Dalata.23759	Ddumetorum.1428
Dalata.23760	Ddumetorum.1429
Dalata.23762	Ddumetorum.1431
Dalata.23764	Ddumetorum.1432
Dalata.23765	Ddumetorum.1433
Dalata.23766	Ddumetorum.1434
Dalata.23771	Ddumetorum.1435
Dalata.23772	Ddumetorum.1436
Dalata.23773	Ddumetorum.1437
Dalata.23774	Ddumetorum.1438
Dalata.23775	Ddumetorum.1439
Dalata.23776	Ddumetorum.1440
Dalata.23777	Ddumetorum.1441
Dalata.23778	Ddumetorum.1442
Dalata.23780	Ddumetorum.1443
Dalata.23781	Ddumetorum.1444
Dalata.23782	Ddumetorum.1445
Dalata.23783	Ddumetorum.1446
Dalata.23784	Ddumetorum.1447
Dalata.23785	Ddumetorum.1448
Dalata.23786	Ddumetorum.1449
Dalata.23787	Ddumetorum.1450
Dalata.23788	Ddumetorum.1451
Dalata.23789	Ddumetorum.1452
Dalata.23790	Ddumetorum.1453
Dalata.23792	Ddumetorum.1454
Dalata.23793	Ddumetorum.1455
Dalata.23794	Ddumetorum.1456
Dalata.23795	Ddumetorum.1457
Dalata.23801	Ddumetorum.1459
Dalata.23803	Ddumetorum.1460
Dalata.23804	Ddumetorum.1461
Dalata.23805	Ddumetorum.1462
Dalata.23807	Ddumetorum.1463
Dalata.23808	Ddumetorum.1464
Dalata.23809	Ddumetorum.1465
Dalata.23811	Ddumetorum.1466
Dalata.23813	Ddumetorum.1467
Dalata.23814	Ddumetorum.1468
Dalata.23816	Ddumetorum.1469
Dalata.23818	Ddumetorum.1470
Dalata.23819	Ddumetorum.1471
Dalata.23823	Ddumetorum.1472
Dalata.23824	Ddumetorum.1473
Dalata.23825	Ddumetorum.1474
Dalata.23826	Ddumetorum.1475
Dalata.23827	Ddumetorum.1476
Dalata.23828	Ddumetorum.1477
Dalata.23829	Ddumetorum.1478
Dalata.23830	Ddumetorum.1479
Dalata.23832	Ddumetorum.1480
Dalata.23833	Ddumetorum.1481
Dalata.23835	Ddumetorum.1482
Dalata.23838	Ddumetorum.1483
Dalata.23839	Ddumetorum.1484
Dalata.23840	Ddumetorum.1486
Dalata.23841	Ddumetorum.1487
Dalata.23842	Ddumetorum.1488
Dalata.23843	Ddumetorum.1489
Dalata.23845	Ddumetorum.1490
Dalata.23846	Ddumetorum.1491
Dalata.23848	Ddumetorum.1494
Dalata.23849	Ddumetorum.1495
Dalata.23850	Ddumetorum.1496
Dalata.23851	Ddumetorum.1497
Dalata.23853	Ddumetorum.1503
Dalata.23853	Ddumetorum.1506
Dalata.23855	Ddumetorum.1499
Dalata.23859	Ddumetorum.1508
Dalata.23860	Ddumetorum.1509
Dalata.23861	Ddumetorum.1510
Dalata.23863	Ddumetorum.1512
Dalata.23864	Ddumetorum.1513
Dalata.23865	Ddumetorum.1514
Dalata.23866	Ddumetorum.1515
Dalata.23867	Ddumetorum.1516
Dalata.23870	Ddumetorum.1517
Dalata.23871	Ddumetorum.1518
Dalata.23872	Ddumetorum.1519
Dalata.23873	Ddumetorum.1520
Dalata.23875	Ddumetorum.1521
Dalata.23876	Ddumetorum.1522
Dalata.23877	Ddumetorum.1523
Dalata.23878	Ddumetorum.1524
Dalata.23879	Ddumetorum.1525
Dalata.23880	Ddumetorum.1526
Dalata.23881	Ddumetorum.1527
Dalata.23883	Ddumetorum.1528
Dalata.23884	Ddumetorum.1529
Dalata.23889	Ddumetorum.1530
Dalata.23891	Ddumetorum.1531
Dalata.23893	Ddumetorum.1532
Dalata.23894	Ddumetorum.1533
Dalata.23895	Ddumetorum.1534
Dalata.23896	Ddumetorum.1535
Dalata.23898	Ddumetorum.1536
Dalata.23899	Ddumetorum.1537
Dalata.23901	Ddumetorum.1539
Dalata.23902	Ddumetorum.1540
Dalata.23907	Ddumetorum.1542
Dalata.23909	Ddumetorum.1543
Dalata.23910	Ddumetorum.1544
Dalata.23911	Ddumetorum.1545
Dalata.23912	Ddumetorum.1546
Dalata.23919	Ddumetorum.1547
Dalata.23920	Ddumetorum.1549
Dalata.23921	Ddumetorum.1550
Dalata.23922	Ddumetorum.1551
Dalata.23924	Ddumetorum.1553
Dalata.23925	Ddumetorum.1554
Dalata.23926	Ddumetorum.1555
Dalata.23927	Ddumetorum.1556
Dalata.23928	Ddumetorum.1557
Dalata.23929	Ddumetorum.1558
Dalata.23930	Ddumetorum.1559
Dalata.23931	Ddumetorum.1560
Dalata.23941	Ddumetorum.1561
Dalata.23942	Ddumetorum.1565
Dalata.23943	Ddumetorum.1566
Dalata.23945	Ddumetorum.1567
Dalata.23947	Ddumetorum.1568
Dalata.23949	Ddumetorum.1569
Dalata.23950	Ddumetorum.1570
Dalata.23951	Ddumetorum.1571
Dalata.23955	Ddumetorum.1573
Dalata.23956	Ddumetorum.1574
Dalata.23961	Ddumetorum.1576
Dalata.23965	Ddumetorum.1580
Dalata.23967	Ddumetorum.1581
Dalata.23968	Ddumetorum.1582
Dalata.23971	Ddumetorum.1583
Dalata.23975	Ddumetorum.1585
Dalata.23976	Ddumetorum.1587
Dalata.23977	Ddumetorum.1589
Dalata.23978	Ddumetorum.1590
Dalata.23980	Ddumetorum.1591
Dalata.23986	Ddumetorum.1595
Dalata.23990	Ddumetorum.1597
Dalata.23991	Ddumetorum.1598
Dalata.23993	Ddumetorum.1600
Dalata.23997	Ddumetorum.1604
Dalata.23999	Ddumetorum.1605
Dalata.24001	Ddumetorum.1607
Dalata.24002	Ddumetorum.1608
Dalata.24003	Ddumetorum.1609
Dalata.24004	Ddumetorum.1610
Dalata.24006	Ddumetorum.1611
Dalata.24007	Ddumetorum.1612
Dalata.24008	Ddumetorum.1613
Dalata.24010	Ddumetorum.1615
Dalata.24011	Ddumetorum.1616
Dalata.24012	Ddumetorum.1617
Dalata.24013	Ddumetorum.1618
Dalata.24014	Ddumetorum.1619
Dalata.24015	Ddumetorum.1620
Dalata.24016	Ddumetorum.1621
Dalata.24017	Ddumetorum.1622
Dalata.24019	Ddumetorum.1623
Dalata.24021	Ddumetorum.1624
Dalata.24022	Ddumetorum.1625
Dalata.24023	Ddumetorum.1626
Dalata.24024	Ddumetorum.1627
Dalata.24025	Ddumetorum.1628
Dalata.24026	Ddumetorum.1629
Dalata.24027	Ddumetorum.1630
Dalata.24028	Ddumetorum.1631
Dalata.24029	Ddumetorum.1632
Dalata.24030	Ddumetorum.1633
Dalata.24031	Ddumetorum.1634
Dalata.24032	Ddumetorum.1636
Dalata.24034	Ddumetorum.1637
Dalata.24035	Ddumetorum.1638
Dalata.24037	Ddumetorum.1639
Dalata.24038	Ddumetorum.1640
Dalata.24039	Ddumetorum.1641
Dalata.24040	Ddumetorum.1642
Dalata.24041	Ddumetorum.1643
Dalata.24043	Ddumetorum.1644
Dalata.24046	Ddumetorum.1645
Dalata.24048	Ddumetorum.1646
Dalata.24050	Ddumetorum.1648
Dalata.24052	Ddumetorum.1649
Dalata.24054	Ddumetorum.1650
Dalata.24058	Ddumetorum.1655
Dalata.24060	Ddumetorum.1656
Dalata.24061	Ddumetorum.1659
Dalata.24062	Ddumetorum.1657
Dalata.24070	Ddumetorum.1661
Dalata.24071	Ddumetorum.1662
Dalata.24072	Ddumetorum.1663
Dalata.24073	Ddumetorum.1664
Dalata.24074	Ddumetorum.1665
Dalata.24075	Ddumetorum.1666
Dalata.24076	Ddumetorum.1667
Dalata.24077	Ddumetorum.1668
Dalata.24086	Ddumetorum.1671
Dalata.24087	Ddumetorum.1672
Dalata.24088	Ddumetorum.1673
Dalata.24089	Ddumetorum.1674
Dalata.24090	Ddumetorum.1675
Dalata.24091	Ddumetorum.1676
Dalata.24092	Ddumetorum.1677
Dalata.24095	Ddumetorum.1678
Dalata.24097	Ddumetorum.1681
Dalata.24098	Ddumetorum.1682
Dalata.24099	Ddumetorum.1683
Dalata.24100	Ddumetorum.1684
Dalata.24102	Ddumetorum.1686
Dalata.24103	Ddumetorum.1687
Dalata.24104	Ddumetorum.1688
Dalata.24105	Ddumetorum.1689
Dalata.24106	Ddumetorum.1690
Dalata.24107	Ddumetorum.1692
Dalata.24108	Ddumetorum.1693
Dalata.24109	Ddumetorum.1694
Dalata.24110	Ddumetorum.1695
Dalata.24111	Ddumetorum.1696
Dalata.24112	Ddumetorum.1697
Dalata.24113	Ddumetorum.1698
Dalata.24115	Ddumetorum.1700
Dalata.24117	Ddumetorum.1703
Dalata.24359	Ddumetorum.5355
Dalata.24360	Ddumetorum.5353
Dalata.24362	Ddumetorum.5347
Dalata.24363	Ddumetorum.5346
Dalata.24365	Ddumetorum.5342
Dalata.24368	Ddumetorum.5341
Dalata.24369	Ddumetorum.5337
Dalata.24370	Ddumetorum.5336
Dalata.24373	Ddumetorum.5335
Dalata.24375	Ddumetorum.5334
Dalata.24376	Ddumetorum.5333
Dalata.24377	Ddumetorum.5332
Dalata.24378	Ddumetorum.5328
Dalata.24380	Ddumetorum.5327
Dalata.24383	Ddumetorum.5322
Dalata.24389	Ddumetorum.5320
Dalata.24391	Ddumetorum.5320
Dalata.24394	Ddumetorum.5314
Dalata.24395	Ddumetorum.5313
Dalata.24397	Ddumetorum.5312
Dalata.24401	Ddumetorum.5307
Dalata.24402	Ddumetorum.5306
Dalata.24403	Ddumetorum.5305
Dalata.24406	Ddumetorum.5304
Dalata.24409	Ddumetorum.5321
Dalata.24419	Ddumetorum.5303
Dalata.24422	Ddumetorum.5301
Dalata.24423	Ddumetorum.5297
Dalata.24424	Ddumetorum.5296
Dalata.24426	Ddumetorum.5294
Dalata.24427	Ddumetorum.5293
Dalata.24429	Ddumetorum.5292
Dalata.24430	Ddumetorum.5288
Dalata.24431	Ddumetorum.5285
Dalata.24433	Ddumetorum.5281
Dalata.24434	Ddumetorum.5280
Dalata.24436	Ddumetorum.5276
Dalata.24437	Ddumetorum.5273
Dalata.24438	Ddumetorum.5272
Dalata.24440	Ddumetorum.5269
Dalata.24441	Ddumetorum.5268
Dalata.24442	Ddumetorum.5267
Dalata.24443	Ddumetorum.5266
Dalata.24444	Ddumetorum.5263
Dalata.24445	Ddumetorum.5262
Dalata.24447	Ddumetorum.5261
Dalata.24448	Ddumetorum.5260
Dalata.24450	Ddumetorum.5255
Dalata.24453	Ddumetorum.5252
Dalata.24454	Ddumetorum.5251
Dalata.24456	Ddumetorum.5250
Dalata.24457	Ddumetorum.5249
Dalata.24459	Ddumetorum.5247
Dalata.24461	Ddumetorum.5246
Dalata.24462	Ddumetorum.5245
Dalata.24463	Ddumetorum.5244
Dalata.24464	Ddumetorum.5243
Dalata.24465	Ddumetorum.5242
Dalata.24466	Ddumetorum.5241
Dalata.24467	Ddumetorum.5240
Dalata.24469	Ddumetorum.5239
Dalata.24470	Ddumetorum.5238
Dalata.24471	Ddumetorum.5237
Dalata.24472	Ddumetorum.5236
Dalata.24473	Ddumetorum.5235
Dalata.24474	Ddumetorum.5234
Dalata.24475	Ddumetorum.5233
Dalata.24476	Ddumetorum.5232
Dalata.24479	Ddumetorum.5229
Dalata.24482	Ddumetorum.5227
Dalata.24486	Ddumetorum.5226
Dalata.24488	Ddumetorum.5225
Dalata.24492	Ddumetorum.5223
Dalata.24493	Ddumetorum.5222
Dalata.24494	Ddumetorum.5220
Dalata.24495	Ddumetorum.5219
Dalata.24496	Ddumetorum.5218
Dalata.24497	Ddumetorum.5217
Dalata.24498	Ddumetorum.5216
Dalata.24499	Ddumetorum.5214
Dalata.24500	Ddumetorum.5212
Dalata.24504	Ddumetorum.5209
Dalata.24508	Ddumetorum.5205
Dalata.24509	Ddumetorum.5204
Dalata.24510	Ddumetorum.5203
Dalata.24130	Ddumetorum.5439
Dalata.24131	Ddumetorum.5443
Dalata.24137	Ddumetorum.5449
Dalata.24139	Ddumetorum.5453
Dalata.24140	Ddumetorum.5454
Dalata.24143	Ddumetorum.5456
Dalata.24155	Ddumetorum.5460
Dalata.24158	Ddumetorum.5415
Dalata.24162	Ddumetorum.5428
Dalata.24163	Ddumetorum.5414
Dalata.24164	Ddumetorum.5565
Dalata.24165	Ddumetorum.5564
Dalata.24169	Ddumetorum.5501
Dalata.24174	Ddumetorum.5494
Dalata.24177	Ddumetorum.5394
Dalata.24183	Ddumetorum.5398
Dalata.24185	Ddumetorum.5402
Dalata.24186	Ddumetorum.5406
Dalata.24187	Ddumetorum.5410
Dalata.24191	Ddumetorum.5471
Dalata.24194	Ddumetorum.5480
Dalata.24195	Ddumetorum.5482
Dalata.24199	Ddumetorum.5525
Dalata.24201	Ddumetorum.5516
Dalata.24204	Ddumetorum.5558
Dalata.24205	Ddumetorum.5554
Dalata.24209	Ddumetorum.5549
Dalata.24337	Ddumetorum.5361
Dalata.24343	Ddumetorum.5364
Dalata.24344	Ddumetorum.5365
Dalata.24345	Ddumetorum.5366
Dalata.24347	Ddumetorum.5367
Dalata.24348	Ddumetorum.5374
Dalata.24351	Ddumetorum.5376
Dalata.24353	Ddumetorum.5379
Dalata.24354	Ddumetorum.5381
Dalata.24356	Ddumetorum.5382
Dalata.24531	Ddumetorum.7975
Dalata.24532	Ddumetorum.7974
Dalata.24533	Ddumetorum.7973
Dalata.24536	Ddumetorum.7972
Dalata.24537	Ddumetorum.7971
