Dalata.22838	Acomosus.4
Dalata.14297	Acomosus.14037
Dalata.23329	Acomosus.12611
Dalata.23331	Acomosus.12612
Dalata.14298	Acomosus.12925
Dalata.14300	Acomosus.16431
Dalata.23340	Acomosus.12619
Dalata.23342	Acomosus.12621
Dalata.23343	Acomosus.12622
Dalata.23645	Acomosus.12626
Dalata.14311	Acomosus.16428
Dalata.20528	Acomosus.12633
Dalata.23350	Acomosus.12639
Dalata.23353	Acomosus.12640
Dalata.23354	Acomosus.12641
Dalata.14763	Acomosus.12643
Dalata.23358	Acomosus.12645
Dalata.23359	Acomosus.12647
Dalata.23363	Acomosus.12649
Dalata.14331	Acomosus.16421
Dalata.14332	Acomosus.20013
Dalata.23367	Acomosus.12655
Dalata.23371	Acomosus.12657
Dalata.23376	Acomosus.12658
Dalata.23379	Acomosus.12661
Dalata.14750	Acomosus.12662
Dalata.23387	Acomosus.12663
Dalata.21197	Acomosus.12668
Dalata.23393	Acomosus.12671
Dalata.14351	Acomosus.16406
Dalata.23395	Acomosus.12674
Dalata.23396	Acomosus.12675
Dalata.14354	Acomosus.16401
Dalata.14356	Acomosus.19858
Dalata.14357	Acomosus.19854
Dalata.14362	Acomosus.21039
Dalata.14363	Acomosus.18461
Dalata.14364	Acomosus.16371
Dalata.14365	Acomosus.16373
Dalata.14365	Acomosus.16374
Dalata.23406	Acomosus.12682
Dalata.23413	Acomosus.12688
Dalata.23414	Acomosus.12689
Dalata.23415	Acomosus.12690
Dalata.23438	Acomosus.12695
Dalata.14383	Acomosus.16378
Dalata.14384	Acomosus.20032
Dalata.14385	Acomosus.16376
Dalata.14393	Acomosus.15956
Dalata.23449	Acomosus.12704
Dalata.14398	Acomosus.13539
Dalata.23450	Acomosus.12707
Dalata.23437	Acomosus.12708
Dalata.23455	Acomosus.12713
Dalata.14405	Acomosus.13538
Dalata.14685	Acomosus.12715
Dalata.23464	Acomosus.12718
Dalata.14408	Acomosus.19844
Dalata.14413	Acomosus.19769
Dalata.23320	Acomosus.12723
Dalata.23316	Acomosus.12725
Dalata.14416	Acomosus.15758
Dalata.14664	Acomosus.12730
Dalata.14424	Acomosus.12855
Dalata.14425	Acomosus.16248
Dalata.14426	Acomosus.16276
Dalata.23302	Acomosus.12735
Dalata.23308	Acomosus.12736
Dalata.14437	Acomosus.12844
Dalata.14651	Acomosus.12748
Dalata.14438	Acomosus.16247
Dalata.14646	Acomosus.12755
Dalata.22180	Acomosus.12758
Dalata.22179	Acomosus.12759
Dalata.22177	Acomosus.12761
Dalata.14445	Acomosus.16296
Dalata.14448	Acomosus.17867
Dalata.14450	Acomosus.16297
Dalata.22175	Acomosus.12762
Dalata.14453	Acomosus.16293
Dalata.14454	Acomosus.16289
Dalata.14455	Acomosus.13529
Dalata.14463	Acomosus.13518
Dalata.14464	Acomosus.16321
Dalata.22189	Acomosus.12771
Dalata.14466	Acomosus.13516
Dalata.23691	Acomosus.12773
Dalata.14470	Acomosus.16197
Dalata.14471	Acomosus.21539
Dalata.23859	Acomosus.12781
Dalata.23860	Acomosus.12782
Dalata.14478	Acomosus.12826
Dalata.23861	Acomosus.12792
Dalata.16491	Acomosus.12796
Dalata.14500	Acomosus.18179
Dalata.14503	Acomosus.16345
Dalata.23873	Acomosus.12805
Dalata.23878	Acomosus.12807
Dalata.14512	Acomosus.16307
Dalata.14514	Acomosus.16304
Dalata.23879	Acomosus.12813
Dalata.23883	Acomosus.12814
Dalata.14531	Acomosus.13257
Dalata.14532	Acomosus.16282
Dalata.14535	Acomosus.16310
Dalata.23896	Acomosus.12821
Dalata.14537	Acomosus.16327
Dalata.14541	Acomosus.17401
Dalata.23902	Acomosus.12825
Dalata.23907	Acomosus.12830
Dalata.23846	Acomosus.12832
Dalata.22039	Acomosus.12833
Dalata.14545	Acomosus.21538
Dalata.23840	Acomosus.12834
Dalata.14549	Acomosus.17309
Dalata.14557	Acomosus.13513
Dalata.23841	Acomosus.12842
Dalata.14568	Acomosus.16338
Dalata.23819	Acomosus.12848
Dalata.23830	Acomosus.12850
Dalata.14576	Acomosus.16341
Dalata.14581	Acomosus.16351
Dalata.22165	Acomosus.12859
Dalata.23523	Acomosus.12860
Dalata.14584	Acomosus.18984
Dalata.14585	Acomosus.13508
Dalata.14586	Acomosus.16347
Dalata.14587	Acomosus.13506
Dalata.14588	Acomosus.13505
Dalata.23518	Acomosus.12861
Dalata.14589	Acomosus.16349
Dalata.20550	Acomosus.12862
Dalata.23522	Acomosus.12864
Dalata.14596	Acomosus.16355
Dalata.23511	Acomosus.12871
Dalata.14600	Acomosus.16535
Dalata.23508	Acomosus.12876
Dalata.14603	Acomosus.19800
Dalata.23506	Acomosus.12877
Dalata.23049	Acomosus.12878
Dalata.23498	Acomosus.12881
Dalata.20733	Acomosus.12882
Dalata.23485	Acomosus.12884
Dalata.23484	Acomosus.12885
Dalata.23483	Acomosus.12886
Dalata.14611	Acomosus.16214
Dalata.19622	Acomosus.12893
Dalata.18520	Acomosus.12894
Dalata.23475	Acomosus.12895
Dalata.14630	Acomosus.13543
Dalata.14631	Acomosus.13544
Dalata.14632	Acomosus.16207
Dalata.14633	Acomosus.16206
Dalata.23927	Acomosus.12907
Dalata.23929	Acomosus.12908
Dalata.19879	Acomosus.12913
Dalata.14645	Acomosus.16548
Dalata.24835	Acomosus.12917
Dalata.23951	Acomosus.12919
Dalata.14647	Acomosus.15309
Dalata.14649	Acomosus.19768
Dalata.23953	Acomosus.12921
Dalata.14656	Acomosus.16558
Dalata.19470	Acomosus.12927
Dalata.14657	Acomosus.13555
Dalata.14661	Acomosus.20799
Dalata.14662	Acomosus.13027
Dalata.17879	Acomosus.12934
Dalata.14667	Acomosus.19980
Dalata.23963	Acomosus.12938
Dalata.14673	Acomosus.16575
Dalata.14681	Acomosus.16588
Dalata.23967	Acomosus.12952
Dalata.14686	Acomosus.13561
Dalata.14688	Acomosus.13563
Dalata.14688	Acomosus.22196
Dalata.23988	Acomosus.12959
Dalata.24002	Acomosus.12970
Dalata.14703	Acomosus.19727
Dalata.24004	Acomosus.12975
Dalata.24005	Acomosus.12976
Dalata.23817	Acomosus.12977
Dalata.23813	Acomosus.12978
Dalata.14711	Acomosus.16607
Dalata.14714	Acomosus.16610
Dalata.24011	Acomosus.12988
Dalata.14719	Acomosus.16615
Dalata.14720	Acomosus.16616
Dalata.24019	Acomosus.12999
Dalata.24023	Acomosus.13002
Dalata.14729	Acomosus.19933
Dalata.24027	Acomosus.13005
Dalata.24029	Acomosus.13007
Dalata.14734	Acomosus.19698
Dalata.24036	Acomosus.13018
Dalata.14742	Acomosus.13581
Dalata.14743	Acomosus.13584
Dalata.24042	Acomosus.13022
Dalata.24043	Acomosus.13024
Dalata.14749	Acomosus.13588
Dalata.14752	Acomosus.16637
Dalata.14753	Acomosus.16638
Dalata.14754	Acomosus.16350
Dalata.24046	Acomosus.13031
Dalata.14756	Acomosus.16639
Dalata.14758	Acomosus.16640
Dalata.24047	Acomosus.13036
Dalata.14761	Acomosus.13591
Dalata.24067	Acomosus.13038
Dalata.14764	Acomosus.16653
Dalata.14769	Acomosus.16670
Dalata.24074	Acomosus.13043
Dalata.14773	Acomosus.13605
Dalata.24089	Acomosus.13049
Dalata.14778	Acomosus.16664
Dalata.24099	Acomosus.13058
Dalata.14792	Acomosus.16662
Dalata.14795	Acomosus.16690
Dalata.24106	Acomosus.13068
Dalata.14797	Acomosus.16689
Dalata.24109	Acomosus.13069
Dalata.24111	Acomosus.13070
Dalata.14801	Acomosus.16687
Dalata.24112	Acomosus.13072
Dalata.14802	Acomosus.13607
Dalata.14803	Acomosus.22066
Dalata.14804	Acomosus.22063
Dalata.14806	Acomosus.13600
Dalata.14809	Acomosus.16676
Dalata.24118	Acomosus.13079
Dalata.14811	Acomosus.13603
Dalata.14814	Acomosus.22004
Dalata.24120	Acomosus.13082
Dalata.14817	Acomosus.22075
Dalata.24123	Acomosus.13085
Dalata.23526	Acomosus.13086
Dalata.14819	Acomosus.22076
Dalata.18712	Acomosus.13089
Dalata.14821	Acomosus.19642
Dalata.14822	Acomosus.13613
Dalata.16050	Acomosus.13095
Dalata.22670	Acomosus.13097
Dalata.22659	Acomosus.13099
Dalata.22658	Acomosus.13100
Dalata.23793	Acomosus.13102
Dalata.14836	Acomosus.16708
Dalata.14839	Acomosus.13623
Dalata.14840	Acomosus.13624
Dalata.22672	Acomosus.13109
Dalata.14843	Acomosus.21887
Dalata.14849	Acomosus.16716
Dalata.22700	Acomosus.13115
Dalata.14851	Acomosus.16717
Dalata.22707	Acomosus.13118
Dalata.14856	Acomosus.16724
Dalata.14861	Acomosus.16725
Dalata.14862	Acomosus.16726
Dalata.22713	Acomosus.13123
Dalata.14864	Acomosus.16727
Dalata.14866	Acomosus.16730
Dalata.22716	Acomosus.13126
Dalata.14867	Acomosus.13633
Dalata.22717	Acomosus.13127
Dalata.14868	Acomosus.16732
Dalata.14869	Acomosus.16733
Dalata.22719	Acomosus.13129
Dalata.22725	Acomosus.13131
Dalata.14876	Acomosus.16737
Dalata.22724	Acomosus.13132
Dalata.22736	Acomosus.13133
Dalata.18637	Acomosus.13135
Dalata.22742	Acomosus.13138
Dalata.14879	Acomosus.19614
Dalata.18630	Acomosus.13139
Dalata.22739	Acomosus.13140
Dalata.14886	Acomosus.16747
Dalata.14886	Acomosus.21623
Dalata.21605	Acomosus.13142
Dalata.22746	Acomosus.13143
Dalata.22751	Acomosus.13144
Dalata.14891	Acomosus.16751
Dalata.22212	Acomosus.13148
Dalata.22209	Acomosus.13149
Dalata.18565	Acomosus.13153
Dalata.23531	Acomosus.13161
Dalata.23532	Acomosus.13162
Dalata.23533	Acomosus.13163
Dalata.17981	Acomosus.13164
Dalata.23539	Acomosus.13168
Dalata.14913	Acomosus.13656
Dalata.14925	Acomosus.13654
Dalata.23549	Acomosus.13172
Dalata.23551	Acomosus.13173
Dalata.14927	Acomosus.16766
Dalata.23557	Acomosus.13174
Dalata.14930	Acomosus.16765
Dalata.19449	Acomosus.13177
Dalata.14934	Acomosus.16762
Dalata.23560	Acomosus.13179
Dalata.23562	Acomosus.13181
Dalata.14944	Acomosus.20003
Dalata.14945	Acomosus.18701
Dalata.23582	Acomosus.13187
Dalata.23585	Acomosus.13188
Dalata.14952	Acomosus.16787
Dalata.23586	Acomosus.13189
Dalata.14953	Acomosus.16788
Dalata.23592	Acomosus.13193
Dalata.23595	Acomosus.13195
Dalata.14961	Acomosus.13663
Dalata.23601	Acomosus.13199
Dalata.23616	Acomosus.13202
Dalata.14967	Acomosus.16797
Dalata.17890	Acomosus.13205
Dalata.23670	Acomosus.13208
Dalata.22720	Acomosus.13210
Dalata.14983	Acomosus.16800
Dalata.23625	Acomosus.13212
Dalata.18321	Acomosus.13218
Dalata.14992	Acomosus.19598
Dalata.14992	Acomosus.19196
Dalata.14992	Acomosus.13405
Dalata.23638	Acomosus.13219
Dalata.23643	Acomosus.13221
Dalata.23647	Acomosus.13222
Dalata.15000	Acomosus.19569
Dalata.23648	Acomosus.13223
Dalata.23653	Acomosus.13225
Dalata.15012	Acomosus.21478
Dalata.23657	Acomosus.13226
Dalata.15013	Acomosus.13679
Dalata.23662	Acomosus.13228
Dalata.23665	Acomosus.13230
Dalata.23666	Acomosus.13231
Dalata.23667	Acomosus.13233
Dalata.15021	Acomosus.16824
Dalata.23677	Acomosus.13234
Dalata.23681	Acomosus.13241
Dalata.23684	Acomosus.13242
Dalata.23687	Acomosus.13243
Dalata.23688	Acomosus.13244
Dalata.23689	Acomosus.13245
Dalata.22171	Acomosus.13249
Dalata.23307	Acomosus.13253
Dalata.22195	Acomosus.13259
Dalata.17443	Acomosus.13262
Dalata.15037	Acomosus.16832
Dalata.15038	Acomosus.19551
Dalata.15039	Acomosus.13704
Dalata.17467	Acomosus.13278
Dalata.15041	Acomosus.13707
Dalata.15052	Acomosus.19542
Dalata.19294	Acomosus.13293
Dalata.15066	Acomosus.16850
Dalata.19310	Acomosus.13310
Dalata.15068	Acomosus.19528
Dalata.19315	Acomosus.13312
Dalata.15070	Acomosus.19526
Dalata.15071	Acomosus.19525
Dalata.19321	Acomosus.13317
Dalata.15072	Acomosus.19523
Dalata.19352	Acomosus.13323
Dalata.19353	Acomosus.13326
Dalata.15081	Acomosus.18879
Dalata.15086	Acomosus.19505
Dalata.15089	Acomosus.19502
Dalata.15091	Acomosus.15133
Dalata.15092	Acomosus.16863
Dalata.15093	Acomosus.16864
Dalata.15094	Acomosus.19500
Dalata.24201	Acomosus.13336
Dalata.19369	Acomosus.13338
Dalata.15101	Acomosus.16869
Dalata.15103	Acomosus.19481
Dalata.19437	Acomosus.13345
Dalata.15106	Acomosus.14714
Dalata.15111	Acomosus.14711
Dalata.15113	Acomosus.14709
Dalata.19407	Acomosus.13358
Dalata.19559	Acomosus.13359
Dalata.19513	Acomosus.13361
Dalata.15118	Acomosus.20766
Dalata.19519	Acomosus.13366
Dalata.15126	Acomosus.14702
Dalata.19488	Acomosus.13375
Dalata.15141	Acomosus.14681
Dalata.19481	Acomosus.13378
Dalata.15143	Acomosus.14686
Dalata.19479	Acomosus.13384
Dalata.15151	Acomosus.19772
Dalata.15159	Acomosus.14694
Dalata.19469	Acomosus.13393
Dalata.19467	Acomosus.13398
Dalata.19468	Acomosus.13400
Dalata.19464	Acomosus.13402
Dalata.21993	Acomosus.13405
Dalata.21988	Acomosus.13405
Dalata.17329	Acomosus.13406
Dalata.19118	Acomosus.13408
Dalata.15195	Acomosus.14519
Dalata.15195	Acomosus.14667
Dalata.19439	Acomosus.13420
Dalata.19429	Acomosus.13428
Dalata.18627	Acomosus.13430
Dalata.24117	Acomosus.13432
Dalata.15206	Acomosus.14476
Dalata.15209	Acomosus.14661
Dalata.15216	Acomosus.14656
Dalata.15218	Acomosus.14655
Dalata.15224	Acomosus.14290
Dalata.15230	Acomosus.14287
Dalata.24030	Acomosus.13457
Dalata.15237	Acomosus.14281
Dalata.15241	Acomosus.14278
Dalata.15243	Acomosus.14276
Dalata.15244	Acomosus.14275
Dalata.15258	Acomosus.14651
Dalata.15259	Acomosus.14313
Dalata.15261	Acomosus.14312
Dalata.15270	Acomosus.14300
Dalata.15271	Acomosus.14299
Dalata.15272	Acomosus.14297
Dalata.23867	Acomosus.13500
Dalata.23870	Acomosus.13502
Dalata.15293	Acomosus.14802
Dalata.15294	Acomosus.14317
Dalata.15297	Acomosus.14322
Dalata.15299	Acomosus.14328
Dalata.15300	Acomosus.20209
Dalata.20453	Acomosus.13511
Dalata.15307	Acomosus.18096
Dalata.15311	Acomosus.14347
Dalata.15312	Acomosus.14345
Dalata.15315	Acomosus.14341
Dalata.15317	Acomosus.14336
Dalata.15319	Acomosus.14334
Dalata.15325	Acomosus.14353
Dalata.15326	Acomosus.14355
Dalata.23816	Acomosus.13527
Dalata.15329	Acomosus.17565
Dalata.15335	Acomosus.14359
Dalata.19372	Acomosus.13536
Dalata.15362	Acomosus.14406
Dalata.15366	Acomosus.14409
Dalata.15367	Acomosus.14410
Dalata.15368	Acomosus.14404
Dalata.19424	Acomosus.13565
Dalata.15375	Acomosus.14401
Dalata.15378	Acomosus.14399
Dalata.22638	Acomosus.13578
Dalata.15389	Acomosus.14387
Dalata.15395	Acomosus.14382
Dalata.15401	Acomosus.14377
Dalata.15406	Acomosus.22304
Dalata.15408	Acomosus.14370
Dalata.16310	Acomosus.13596
Dalata.15418	Acomosus.14411
Dalata.15419	Acomosus.14412
Dalata.15420	Acomosus.14413
Dalata.15423	Acomosus.14414
Dalata.21912	Acomosus.13618
Dalata.15431	Acomosus.14423
Dalata.15432	Acomosus.14422
Dalata.21940	Acomosus.13627
Dalata.21943	Acomosus.13628
Dalata.15446	Acomosus.14427
Dalata.15458	Acomosus.14437
Dalata.15464	Acomosus.14438
Dalata.15466	Acomosus.14440
Dalata.17528	Acomosus.13647
Dalata.15473	Acomosus.14452
Dalata.17514	Acomosus.13649
Dalata.15476	Acomosus.14456
Dalata.21997	Acomosus.13658
Dalata.15485	Acomosus.14463
Dalata.15487	Acomosus.14464
Dalata.15493	Acomosus.14468
Dalata.15495	Acomosus.14470
Dalata.22226	Acomosus.13670
Dalata.15508	Acomosus.14474
Dalata.15510	Acomosus.14479
Dalata.23809	Acomosus.13677
Dalata.22042	Acomosus.13680
Dalata.15521	Acomosus.14494
Dalata.15523	Acomosus.14490
Dalata.15527	Acomosus.14491
Dalata.15528	Acomosus.14492
Dalata.15530	Acomosus.14485
Dalata.15532	Acomosus.14484
Dalata.15533	Acomosus.14483
Dalata.22063	Acomosus.13703
Dalata.15542	Acomosus.18067
Dalata.22068	Acomosus.13708
Dalata.15546	Acomosus.16049
Dalata.15547	Acomosus.14499
Dalata.15548	Acomosus.21679
Dalata.23827	Acomosus.13713
Dalata.15550	Acomosus.17576
Dalata.15559	Acomosus.14504
Dalata.17055	Acomosus.13728
Dalata.19425	Acomosus.13729
Dalata.19415	Acomosus.13732
Dalata.15568	Acomosus.14511
Dalata.19428	Acomosus.13737
Dalata.20384	Acomosus.13739
Dalata.15582	Acomosus.14527
Dalata.20553	Acomosus.13744
Dalata.15585	Acomosus.14522
Dalata.15587	Acomosus.20772
Dalata.20970	Acomosus.13751
Dalata.19553	Acomosus.13753
Dalata.19589	Acomosus.13759
Dalata.19539	Acomosus.13768
Dalata.19597	Acomosus.13770
Dalata.19612	Acomosus.13774
Dalata.15617	Acomosus.13987
Dalata.15618	Acomosus.22677
Dalata.19621	Acomosus.13780
Dalata.15622	Acomosus.14027
Dalata.15623	Acomosus.14026
Dalata.19631	Acomosus.13787
Dalata.15625	Acomosus.14030
Dalata.19643	Acomosus.13804
Dalata.19645	Acomosus.13805
Dalata.15678	Acomosus.14024
Dalata.15679	Acomosus.13986
Dalata.19647	Acomosus.13810
Dalata.15684	Acomosus.17178
Dalata.23299	Acomosus.13818
Dalata.19659	Acomosus.13820
Dalata.19662	Acomosus.13822
Dalata.15694	Acomosus.14007
Dalata.19677	Acomosus.13829
Dalata.19676	Acomosus.13832
Dalata.15704	Acomosus.14023
Dalata.15710	Acomosus.16288
Dalata.15714	Acomosus.17611
Dalata.19685	Acomosus.13845
Dalata.20605	Acomosus.13846
Dalata.19686	Acomosus.13851
Dalata.16356	Acomosus.13863
Dalata.19703	Acomosus.13865
Dalata.19694	Acomosus.13870
Dalata.19706	Acomosus.13876
Dalata.19709	Acomosus.13879
Dalata.23797	Acomosus.13881
Dalata.18214	Acomosus.13901
Dalata.17134	Acomosus.13909
Dalata.16020	Acomosus.13911
Dalata.22801	Acomosus.13912
Dalata.22809	Acomosus.13915
Dalata.16027	Acomosus.13916
Dalata.16026	Acomosus.13917
Dalata.22813	Acomosus.13918
Dalata.18224	Acomosus.13919
Dalata.16039	Acomosus.13922
Dalata.22834	Acomosus.13923
Dalata.16044	Acomosus.13924
Dalata.22835	Acomosus.13925
Dalata.22800	Acomosus.13931
Dalata.18218	Acomosus.13932
Dalata.16018	Acomosus.13933
Dalata.18209	Acomosus.13936
Dalata.22790	Acomosus.13937
Dalata.22789	Acomosus.13938
Dalata.15899	Acomosus.15064
Dalata.16014	Acomosus.13939
Dalata.22786	Acomosus.13940
Dalata.22781	Acomosus.13941
Dalata.16006	Acomosus.13944
Dalata.22871	Acomosus.13946
Dalata.22868	Acomosus.13949
Dalata.15903	Acomosus.14004
Dalata.15971	Acomosus.13951
Dalata.15967	Acomosus.13954
Dalata.15964	Acomosus.13957
Dalata.15910	Acomosus.13973
Dalata.15955	Acomosus.13958
Dalata.15951	Acomosus.13959
Dalata.15950	Acomosus.13960
Dalata.18158	Acomosus.13961
Dalata.22761	Acomosus.13963
Dalata.15916	Acomosus.13972
Dalata.22759	Acomosus.13964
Dalata.22756	Acomosus.13965
Dalata.22754	Acomosus.13966
Dalata.22219	Acomosus.13967
Dalata.22220	Acomosus.13968
Dalata.22224	Acomosus.13969
Dalata.18274	Acomosus.13970
Dalata.15926	Acomosus.19022
Dalata.15927	Acomosus.14020
Dalata.22232	Acomosus.13975
Dalata.22239	Acomosus.13978
Dalata.18110	Acomosus.13979
Dalata.22243	Acomosus.13991
Dalata.22244	Acomosus.13992
Dalata.18059	Acomosus.13996
Dalata.22254	Acomosus.13999
Dalata.22256	Acomosus.14000
Dalata.22263	Acomosus.14002
Dalata.18039	Acomosus.14005
Dalata.15963	Acomosus.16133
Dalata.17199	Acomosus.14006
Dalata.20564	Acomosus.14009
Dalata.22270	Acomosus.14011
Dalata.22842	Acomosus.14012
Dalata.18453	Acomosus.14014
Dalata.22769	Acomosus.14025
Dalata.21696	Acomosus.14031
Dalata.21694	Acomosus.14032
Dalata.21692	Acomosus.14034
Dalata.22389	Acomosus.14035
Dalata.21688	Acomosus.14041
Dalata.21686	Acomosus.14042
Dalata.21677	Acomosus.14047
Dalata.21674	Acomosus.14048
Dalata.21663	Acomosus.14054
Dalata.21660	Acomosus.14055
Dalata.21658	Acomosus.14057
Dalata.16019	Acomosus.22128
Dalata.16025	Acomosus.18780
Dalata.16031	Acomosus.22124
Dalata.21653	Acomosus.14067
Dalata.16032	Acomosus.18546
Dalata.21645	Acomosus.14070
Dalata.21643	Acomosus.14071
Dalata.21641	Acomosus.14075
Dalata.21640	Acomosus.14076
Dalata.21637	Acomosus.14078
Dalata.21628	Acomosus.14080
Dalata.22486	Acomosus.14087
Dalata.21624	Acomosus.14089
Dalata.21623	Acomosus.14090
Dalata.21622	Acomosus.14091
Dalata.21619	Acomosus.14094
Dalata.21620	Acomosus.14095
Dalata.16053	Acomosus.21009
Dalata.21621	Acomosus.14097
Dalata.22513	Acomosus.14098
Dalata.21615	Acomosus.14100
Dalata.20926	Acomosus.14108
Dalata.21591	Acomosus.14114
Dalata.21586	Acomosus.14117
Dalata.22564	Acomosus.14121
Dalata.21874	Acomosus.14126
Dalata.21167	Acomosus.14137
Dalata.21158	Acomosus.14142
Dalata.23699	Acomosus.14145
Dalata.21134	Acomosus.14150
Dalata.23736	Acomosus.14154
Dalata.16124	Acomosus.20716
Dalata.23715	Acomosus.14171
Dalata.23705	Acomosus.14181
Dalata.23739	Acomosus.14184
Dalata.23740	Acomosus.14186
Dalata.21181	Acomosus.14193
Dalata.25171	Acomosus.14194
Dalata.25172	Acomosus.14195
Dalata.16156	Acomosus.19394
Dalata.25173	Acomosus.14197
Dalata.20979	Acomosus.14198
Dalata.21698	Acomosus.14199
Dalata.21703	Acomosus.14201
Dalata.21705	Acomosus.14203
Dalata.20996	Acomosus.14204
Dalata.21712	Acomosus.14207
Dalata.21717	Acomosus.14210
Dalata.21023	Acomosus.14217
Dalata.21728	Acomosus.14218
Dalata.16175	Acomosus.19390
Dalata.16176	Acomosus.19389
Dalata.21028	Acomosus.14221
Dalata.21743	Acomosus.14226
Dalata.21746	Acomosus.14228
Dalata.21749	Acomosus.14229
Dalata.21750	Acomosus.14231
Dalata.21048	Acomosus.14234
Dalata.21752	Acomosus.14237
Dalata.21754	Acomosus.14238
Dalata.21756	Acomosus.14240
Dalata.21759	Acomosus.14243
Dalata.21761	Acomosus.14246
Dalata.21762	Acomosus.14247
Dalata.21766	Acomosus.14254
Dalata.21579	Acomosus.14256
Dalata.21776	Acomosus.14257
Dalata.16225	Acomosus.20636
Dalata.21782	Acomosus.14262
Dalata.17527	Acomosus.14273
Dalata.17547	Acomosus.14279
Dalata.16241	Acomosus.20630
Dalata.16251	Acomosus.20620
Dalata.17566	Acomosus.14293
Dalata.16259	Acomosus.21725
Dalata.22272	Acomosus.14302
Dalata.17590	Acomosus.14307
Dalata.16273	Acomosus.19378
Dalata.22278	Acomosus.14311
Dalata.16274	Acomosus.19375
Dalata.22283	Acomosus.14314
Dalata.22284	Acomosus.14316
Dalata.22295	Acomosus.14318
Dalata.17598	Acomosus.14320
Dalata.22310	Acomosus.14325
Dalata.22309	Acomosus.14326
Dalata.16301	Acomosus.20594
Dalata.22315	Acomosus.14333
Dalata.22319	Acomosus.14339
Dalata.22320	Acomosus.14340
Dalata.16313	Acomosus.21942
Dalata.17621	Acomosus.14350
Dalata.22327	Acomosus.14352
Dalata.22332	Acomosus.14354
Dalata.22334	Acomosus.14356
Dalata.17629	Acomosus.14358
Dalata.22340	Acomosus.14360
Dalata.22345	Acomosus.14362
Dalata.17650	Acomosus.14364
Dalata.17651	Acomosus.14365
Dalata.17653	Acomosus.14366
Dalata.22348	Acomosus.14367
Dalata.22350	Acomosus.14368
Dalata.22353	Acomosus.14369
Dalata.22372	Acomosus.14380
Dalata.22375	Acomosus.14383
Dalata.16354	Acomosus.22233
Dalata.23301	Acomosus.14389
Dalata.23289	Acomosus.14397
Dalata.23286	Acomosus.14400
Dalata.23283	Acomosus.14402
Dalata.16367	Acomosus.20523
Dalata.23282	Acomosus.14403
Dalata.16375	Acomosus.16279
Dalata.23279	Acomosus.14407
Dalata.16378	Acomosus.19005
Dalata.23269	Acomosus.14418
Dalata.23267	Acomosus.14421
Dalata.16399	Acomosus.19266
Dalata.16400	Acomosus.21512
Dalata.23263	Acomosus.14425
Dalata.23262	Acomosus.14426
Dalata.23255	Acomosus.14428
Dalata.18337	Acomosus.14429
Dalata.23250	Acomosus.14431
Dalata.23249	Acomosus.14432
Dalata.23248	Acomosus.14434
Dalata.18540	Acomosus.14439
Dalata.16419	Acomosus.18949
Dalata.17520	Acomosus.14442
Dalata.16422	Acomosus.16330
Dalata.23240	Acomosus.14444
Dalata.19755	Acomosus.14445
Dalata.17515	Acomosus.14449
Dalata.23238	Acomosus.14450
Dalata.16429	Acomosus.19115
Dalata.16434	Acomosus.19114
Dalata.23237	Acomosus.14451
Dalata.23235	Acomosus.14454
Dalata.16441	Acomosus.19116
Dalata.16442	Acomosus.19117
Dalata.17512	Acomosus.14458
Dalata.23180	Acomosus.14459
Dalata.16453	Acomosus.20393
Dalata.17504	Acomosus.14467
Dalata.16461	Acomosus.19126
Dalata.16463	Acomosus.20400
Dalata.23183	Acomosus.14469
Dalata.16467	Acomosus.19129
Dalata.16472	Acomosus.18123
Dalata.23187	Acomosus.14473
Dalata.23191	Acomosus.14477
Dalata.16477	Acomosus.19133
Dalata.23194	Acomosus.14480
Dalata.23196	Acomosus.14481
Dalata.22879	Acomosus.14486
Dalata.23204	Acomosus.14495
Dalata.16499	Acomosus.17362
Dalata.18351	Acomosus.14503
Dalata.23216	Acomosus.14510
Dalata.23748	Acomosus.14513
Dalata.23746	Acomosus.14515
Dalata.23757	Acomosus.14516
Dalata.23744	Acomosus.14521
Dalata.23781	Acomosus.14523
Dalata.16534	Acomosus.20855
Dalata.23771	Acomosus.14530
