Dalata.186	Acomosus.7749
Dalata.23342	Acomosus.12621
Dalata.23343	Acomosus.12622
Dalata.23350	Acomosus.12639
Dalata.23353	Acomosus.12640
Dalata.23354	Acomosus.12641
Dalata.23358	Acomosus.12645
Dalata.23359	Acomosus.12647
Dalata.23363	Acomosus.12649
Dalata.23367	Acomosus.12655
Dalata.23371	Acomosus.12657
Dalata.23376	Acomosus.12658
Dalata.23379	Acomosus.12661
Dalata.23387	Acomosus.12663
Dalata.23393	Acomosus.12671
Dalata.23395	Acomosus.12674
Dalata.23396	Acomosus.12675
Dalata.23406	Acomosus.12682
Dalata.23413	Acomosus.12688
Dalata.23414	Acomosus.12689
Dalata.23415	Acomosus.12690
Dalata.23437	Acomosus.12708
Dalata.23438	Acomosus.12695
Dalata.23449	Acomosus.12704
Dalata.23450	Acomosus.12707
Dalata.23455	Acomosus.12713
Dalata.23464	Acomosus.12718
Dalata.23475	Acomosus.12895
Dalata.23483	Acomosus.12886
Dalata.23484	Acomosus.12885
Dalata.23485	Acomosus.12884
Dalata.23498	Acomosus.12881
Dalata.23506	Acomosus.12877
Dalata.23508	Acomosus.12876
Dalata.23511	Acomosus.12871
Dalata.23518	Acomosus.12861
Dalata.23522	Acomosus.12864
Dalata.23523	Acomosus.12860
Dalata.23819	Acomosus.12848
Dalata.23830	Acomosus.12850
Dalata.23840	Acomosus.12834
Dalata.23841	Acomosus.12842
Dalata.23846	Acomosus.12832
Dalata.23859	Acomosus.12781
Dalata.23860	Acomosus.12782
Dalata.23861	Acomosus.12792
Dalata.23873	Acomosus.12805
Dalata.23878	Acomosus.12807
Dalata.23879	Acomosus.12813
Dalata.23883	Acomosus.12814
Dalata.23896	Acomosus.12821
Dalata.23902	Acomosus.12825
Dalata.23907	Acomosus.12830
Dalata.23927	Acomosus.12907
Dalata.23929	Acomosus.12908
Dalata.23951	Acomosus.12919
Dalata.23953	Acomosus.12921
Dalata.23963	Acomosus.12938
Dalata.23967	Acomosus.12952
Dalata.23988	Acomosus.12959
Dalata.24002	Acomosus.12970
Dalata.24004	Acomosus.12975
Dalata.24005	Acomosus.12976
Dalata.24011	Acomosus.12988
Dalata.24019	Acomosus.12999
Dalata.24023	Acomosus.13002
Dalata.24027	Acomosus.13005
Dalata.24029	Acomosus.13007
Dalata.24036	Acomosus.13018
Dalata.24042	Acomosus.13022
Dalata.24043	Acomosus.13024
Dalata.24046	Acomosus.13031
Dalata.24047	Acomosus.13036
Dalata.24067	Acomosus.13038
Dalata.24074	Acomosus.13043
Dalata.24089	Acomosus.13049
Dalata.24099	Acomosus.13058
Dalata.24106	Acomosus.13068
Dalata.24109	Acomosus.13069
Dalata.24111	Acomosus.13070
Dalata.24112	Acomosus.13072
Dalata.24118	Acomosus.13079
Dalata.24120	Acomosus.13082
Dalata.24123	Acomosus.13085
Dalata.22658	Acomosus.13100
Dalata.22659	Acomosus.13099
Dalata.22670	Acomosus.13097
Dalata.22672	Acomosus.13109
Dalata.22700	Acomosus.13115
Dalata.22707	Acomosus.13118
Dalata.22713	Acomosus.13123
Dalata.22716	Acomosus.13126
Dalata.22717	Acomosus.13127
Dalata.22719	Acomosus.13129
Dalata.22724	Acomosus.13132
Dalata.22725	Acomosus.13131
Dalata.22736	Acomosus.13133
Dalata.22739	Acomosus.13140
Dalata.22742	Acomosus.13138
Dalata.22746	Acomosus.13143
Dalata.22751	Acomosus.13144
Dalata.23531	Acomosus.13161
Dalata.23532	Acomosus.13162
Dalata.23533	Acomosus.13163
Dalata.23539	Acomosus.13168
Dalata.23549	Acomosus.13172
Dalata.23551	Acomosus.13173
Dalata.23557	Acomosus.13174
Dalata.23560	Acomosus.13179
Dalata.23562	Acomosus.13181
Dalata.23582	Acomosus.13187
Dalata.23585	Acomosus.13188
Dalata.23586	Acomosus.13189
Dalata.23592	Acomosus.13193
Dalata.23595	Acomosus.13195
Dalata.23601	Acomosus.13199
Dalata.23616	Acomosus.13202
Dalata.23625	Acomosus.13212
Dalata.23638	Acomosus.13219
Dalata.23643	Acomosus.13221
Dalata.23647	Acomosus.13222
Dalata.23648	Acomosus.13223
Dalata.23653	Acomosus.13225
Dalata.23657	Acomosus.13226
Dalata.23662	Acomosus.13228
Dalata.23665	Acomosus.13230
Dalata.23666	Acomosus.13231
Dalata.23667	Acomosus.13233
Dalata.23670	Acomosus.13208
Dalata.23677	Acomosus.13234
Dalata.23681	Acomosus.13241
Dalata.23684	Acomosus.13242
Dalata.23687	Acomosus.13243
Dalata.23688	Acomosus.13244
Dalata.23689	Acomosus.13245
Dalata.22219	Acomosus.13967
Dalata.22220	Acomosus.13968
Dalata.22224	Acomosus.13969
Dalata.22232	Acomosus.13975
Dalata.22239	Acomosus.13978
Dalata.22243	Acomosus.13991
Dalata.22244	Acomosus.13992
Dalata.22254	Acomosus.13999
Dalata.22256	Acomosus.14000
Dalata.22263	Acomosus.14002
Dalata.22270	Acomosus.14011
Dalata.22272	Acomosus.14302
Dalata.22278	Acomosus.14311
Dalata.22283	Acomosus.14314
Dalata.22284	Acomosus.14316
Dalata.22295	Acomosus.14318
Dalata.22309	Acomosus.14326
Dalata.22310	Acomosus.14325
Dalata.22315	Acomosus.14333
Dalata.22319	Acomosus.14339
Dalata.22320	Acomosus.14340
Dalata.22327	Acomosus.14352
Dalata.22332	Acomosus.14354
Dalata.22334	Acomosus.14356
Dalata.22340	Acomosus.14360
Dalata.22345	Acomosus.14362
Dalata.22348	Acomosus.14367
Dalata.22350	Acomosus.14368
Dalata.22353	Acomosus.14369
Dalata.22372	Acomosus.14380
Dalata.22375	Acomosus.14383
Dalata.22610	Acomosus.14602
Dalata.22614	Acomosus.14598
Dalata.22628	Acomosus.14592
Dalata.22631	Acomosus.14588
Dalata.22642	Acomosus.14585
Dalata.22643	Acomosus.14582
Dalata.22650	Acomosus.14574
Dalata.22651	Acomosus.14573
Dalata.22653	Acomosus.14558
Dalata.22656	Acomosus.14552
Dalata.22754	Acomosus.13966
Dalata.22756	Acomosus.13965
Dalata.22759	Acomosus.13964
Dalata.22761	Acomosus.13963
Dalata.22781	Acomosus.13941
Dalata.22786	Acomosus.13940
Dalata.22789	Acomosus.13938
Dalata.22790	Acomosus.13937
Dalata.22800	Acomosus.13931
Dalata.22801	Acomosus.13912
Dalata.22809	Acomosus.13915
Dalata.22813	Acomosus.13918
Dalata.22834	Acomosus.13923
Dalata.22835	Acomosus.13925
Dalata.22868	Acomosus.13949
Dalata.22871	Acomosus.13946
Dalata.23180	Acomosus.14459
Dalata.23183	Acomosus.14469
Dalata.23187	Acomosus.14473
Dalata.23191	Acomosus.14477
Dalata.23194	Acomosus.14480
Dalata.23196	Acomosus.14481
Dalata.23204	Acomosus.14495
Dalata.23216	Acomosus.14510
Dalata.23235	Acomosus.14454
Dalata.23237	Acomosus.14451
Dalata.23238	Acomosus.14450
Dalata.23240	Acomosus.14444
Dalata.23248	Acomosus.14434
Dalata.23249	Acomosus.14432
Dalata.23250	Acomosus.14431
Dalata.23255	Acomosus.14428
Dalata.23262	Acomosus.14426
Dalata.23263	Acomosus.14425
Dalata.23267	Acomosus.14421
Dalata.23269	Acomosus.14418
Dalata.23279	Acomosus.14407
Dalata.23282	Acomosus.14403
Dalata.23283	Acomosus.14402
Dalata.23286	Acomosus.14400
Dalata.23289	Acomosus.14397
Dalata.23301	Acomosus.14389
Dalata.23699	Acomosus.14145
Dalata.23705	Acomosus.14181
Dalata.23715	Acomosus.14171
Dalata.23736	Acomosus.14154
Dalata.23739	Acomosus.14184
Dalata.23740	Acomosus.14186
Dalata.23744	Acomosus.14521
Dalata.23746	Acomosus.14515
Dalata.23748	Acomosus.14513
Dalata.23757	Acomosus.14516
Dalata.23762	Acomosus.14533
Dalata.23764	Acomosus.14531
Dalata.23771	Acomosus.14530
Dalata.23781	Acomosus.14523
Dalata.23789	Acomosus.14545
Dalata.22202	Acomosus.17437
Dalata.22205	Acomosus.17431
Dalata.22207	Acomosus.17430
Dalata.22211	Acomosus.17428
Dalata.22217	Acomosus.17450
Dalata.22218	Acomosus.17451
Dalata.22675	Acomosus.17487
Dalata.22677	Acomosus.17483
Dalata.22690	Acomosus.17479
Dalata.22703	Acomosus.17472
Dalata.22718	Acomosus.17466
Dalata.22722	Acomosus.17465
Dalata.22740	Acomosus.17457
Dalata.23528	Acomosus.17438
Dalata.23529	Acomosus.17439
Dalata.23535	Acomosus.17442
Dalata.23536	Acomosus.17443
Dalata.23538	Acomosus.17444
Dalata.23542	Acomosus.17426
Dalata.23544	Acomosus.17424
Dalata.23554	Acomosus.17421
Dalata.23556	Acomosus.17420
Dalata.23563	Acomosus.17415
Dalata.23564	Acomosus.17414
Dalata.23565	Acomosus.17413
Dalata.23572	Acomosus.17410
Dalata.23578	Acomosus.17408
Dalata.23600	Acomosus.17395
Dalata.23603	Acomosus.17392
Dalata.23606	Acomosus.17390
Dalata.23611	Acomosus.17374
Dalata.23621	Acomosus.17372
Dalata.23623	Acomosus.17369
Dalata.23627	Acomosus.17365
Dalata.23628	Acomosus.17364
Dalata.23632	Acomosus.17363
Dalata.23641	Acomosus.17358
Dalata.23642	Acomosus.17359
Dalata.23644	Acomosus.17357
Dalata.23650	Acomosus.17355
Dalata.23652	Acomosus.17353
Dalata.23659	Acomosus.17350
Dalata.23660	Acomosus.17349
Dalata.23661	Acomosus.17348
Dalata.23664	Acomosus.17346
Dalata.23668	Acomosus.17343
Dalata.23669	Acomosus.17342
Dalata.23676	Acomosus.17341
Dalata.23678	Acomosus.17339
Dalata.23680	Acomosus.17337
Dalata.23683	Acomosus.17335
Dalata.23685	Acomosus.17333
Dalata.22176	Acomosus.19770
Dalata.22178	Acomosus.19773
Dalata.22183	Acomosus.19776
Dalata.22187	Acomosus.19782
Dalata.22190	Acomosus.19783
Dalata.23330	Acomosus.19662
Dalata.23335	Acomosus.19666
Dalata.23341	Acomosus.19667
Dalata.23347	Acomosus.19673
Dalata.23352	Acomosus.19675
Dalata.23374	Acomosus.19684
Dalata.23375	Acomosus.19685
Dalata.23378	Acomosus.19686
Dalata.23386	Acomosus.19761
Dalata.23388	Acomosus.19693
Dalata.23391	Acomosus.19696
Dalata.23400	Acomosus.19702
Dalata.23402	Acomosus.19709
Dalata.23422	Acomosus.19717
Dalata.23435	Acomosus.19718
Dalata.23448	Acomosus.19726
Dalata.23463	Acomosus.19733
Dalata.23466	Acomosus.19821
Dalata.23469	Acomosus.19818
Dalata.23477	Acomosus.19849
Dalata.23486	Acomosus.19853
Dalata.23493	Acomosus.19861
Dalata.23494	Acomosus.19863
Dalata.23504	Acomosus.19867
Dalata.23504	Acomosus.19868
Dalata.23505	Acomosus.19869
Dalata.23514	Acomosus.19874
Dalata.23517	Acomosus.19877
Dalata.23519	Acomosus.19878
Dalata.23524	Acomosus.19880
Dalata.23525	Acomosus.19881
Dalata.23828	Acomosus.19836
Dalata.23829	Acomosus.19835
Dalata.23835	Acomosus.19823
Dalata.23838	Acomosus.19824
Dalata.23843	Acomosus.19827
Dalata.23850	Acomosus.19829
Dalata.23852	Acomosus.19791
Dalata.23858	Acomosus.19792
Dalata.23864	Acomosus.19799
Dalata.23871	Acomosus.19805
Dalata.23876	Acomosus.19807
Dalata.23880	Acomosus.19809
Dalata.23912	Acomosus.20023
Dalata.23915	Acomosus.19981
Dalata.23922	Acomosus.19982
Dalata.23925	Acomosus.20000
Dalata.23945	Acomosus.20011
Dalata.23952	Acomosus.20005
Dalata.23958	Acomosus.19967
Dalata.23959	Acomosus.19978
Dalata.23965	Acomosus.19962
Dalata.23966	Acomosus.19959
Dalata.23981	Acomosus.19948
Dalata.23989	Acomosus.19950
Dalata.24003	Acomosus.19940
Dalata.24012	Acomosus.19931
Dalata.24013	Acomosus.19930
Dalata.24015	Acomosus.19926
Dalata.24022	Acomosus.19919
Dalata.24024	Acomosus.19917
Dalata.24032	Acomosus.19915
Dalata.24039	Acomosus.19912
Dalata.24041	Acomosus.19909
Dalata.24050	Acomosus.19903
Dalata.24052	Acomosus.19904
Dalata.24068	Acomosus.19898
Dalata.24073	Acomosus.19896
Dalata.24076	Acomosus.19892
Dalata.24090	Acomosus.19889
Dalata.24097	Acomosus.19887
Dalata.24098	Acomosus.19886
Dalata.24127	Acomosus.11115
Dalata.24133	Acomosus.11121
Dalata.24133	Acomosus.11123
Dalata.24137	Acomosus.11126
Dalata.24139	Acomosus.11129
Dalata.24165	Acomosus.10885
Dalata.24177	Acomosus.10861
Dalata.24186	Acomosus.10837
Dalata.24337	Acomosus.10801
Dalata.24347	Acomosus.10722
Dalata.24359	Acomosus.10800
Dalata.24360	Acomosus.10734
Dalata.24369	Acomosus.10827
Dalata.24373	Acomosus.10826
Dalata.24383	Acomosus.10764
Dalata.24422	Acomosus.10867
Dalata.24434	Acomosus.11102
Dalata.24438	Acomosus.11101
Dalata.24458	Acomosus.11080
Dalata.24467	Acomosus.11076
Dalata.24470	Acomosus.11074
Dalata.24471	Acomosus.11073
Dalata.24472	Acomosus.11072
Dalata.24485	Acomosus.11065
Dalata.24499	Acomosus.11058
Dalata.24518	Acomosus.11051
Dalata.24519	Acomosus.11050
Dalata.24520	Acomosus.11048
Dalata.24500	Acomosus.11338
Dalata.24508	Acomosus.11336
Dalata.24540	Acomosus.11308
Dalata.24547	Acomosus.11313
Dalata.24549	Acomosus.11315
Dalata.24554	Acomosus.11319
Dalata.24556	Acomosus.11323
Dalata.24559	Acomosus.11329
Dalata.24576	Acomosus.11451
Dalata.24577	Acomosus.11449
Dalata.24579	Acomosus.11446
Dalata.24588	Acomosus.11442
Dalata.24593	Acomosus.11439
Dalata.24599	Acomosus.11435
Dalata.24604	Acomosus.11428
Dalata.24617	Acomosus.11306
Dalata.24618	Acomosus.11305
Dalata.24620	Acomosus.11304
Dalata.24624	Acomosus.11302
Dalata.24628	Acomosus.11299
Dalata.24631	Acomosus.11297
Dalata.24632	Acomosus.11296
Dalata.24635	Acomosus.11294
Dalata.24636	Acomosus.11293
Dalata.24642	Acomosus.11291
Dalata.24643	Acomosus.11288
Dalata.24644	Acomosus.11287
Dalata.24646	Acomosus.11289
Dalata.24650	Acomosus.11285
Dalata.24652	Acomosus.11283
Dalata.24660	Acomosus.11277
Dalata.24661	Acomosus.11276
Dalata.24664	Acomosus.11273
Dalata.24671	Acomosus.11268
Dalata.24689	Acomosus.11267
Dalata.24701	Acomosus.11259
Dalata.24703	Acomosus.11258
Dalata.24706	Acomosus.11255
Dalata.24707	Acomosus.11253
Dalata.24720	Acomosus.11250
Dalata.24721	Acomosus.11249
Dalata.24724	Acomosus.11248
Dalata.24726	Acomosus.11247
Dalata.24727	Acomosus.11246
Dalata.24742	Acomosus.11237
Dalata.24743	Acomosus.11236
Dalata.24748	Acomosus.11235
Dalata.24749	Acomosus.11234
Dalata.24750	Acomosus.11232
Dalata.24764	Acomosus.11218
Dalata.24765	Acomosus.11217
Dalata.24770	Acomosus.11213
Dalata.24787	Acomosus.11207
Dalata.24788	Acomosus.11206
Dalata.24789	Acomosus.11204
Dalata.24792	Acomosus.11196
Dalata.24795	Acomosus.11195
Dalata.24799	Acomosus.11191
Dalata.24801	Acomosus.11190
Dalata.24804	Acomosus.11188
Dalata.24806	Acomosus.11186
Dalata.24808	Acomosus.11183
Dalata.24810	Acomosus.11182
Dalata.24811	Acomosus.11181
Dalata.24815	Acomosus.11177
Dalata.24817	Acomosus.11174
Dalata.24818	Acomosus.11173
Dalata.24825	Acomosus.11167
Dalata.24826	Acomosus.11166
Dalata.24828	Acomosus.11164
Dalata.24865	Acomosus.10915
Dalata.24867	Acomosus.10916
Dalata.24870	Acomosus.10926
Dalata.24871	Acomosus.10927
Dalata.24872	Acomosus.10930
Dalata.24874	Acomosus.10937
Dalata.24876	Acomosus.10938
Dalata.24882	Acomosus.10940
Dalata.24900	Acomosus.10943
Dalata.24901	Acomosus.10944
Dalata.24925	Acomosus.10960
Dalata.24927	Acomosus.10961
Dalata.24930	Acomosus.10966
Dalata.24933	Acomosus.10970
Dalata.24941	Acomosus.10982
Dalata.24956	Acomosus.10988
Dalata.24957	Acomosus.10987
Dalata.24960	Acomosus.10995
Dalata.24961	Acomosus.10999
Dalata.24990	Acomosus.11035
Dalata.24991	Acomosus.11038
Dalata.25011	Acomosus.11406
Dalata.25013	Acomosus.11403
Dalata.25025	Acomosus.11395
Dalata.25029	Acomosus.11394
Dalata.25031	Acomosus.11393
Dalata.25033	Acomosus.11411
Dalata.25041	Acomosus.11417
Dalata.25042	Acomosus.11382
Dalata.25044	Acomosus.11381
Dalata.25047	Acomosus.11376
Dalata.25049	Acomosus.11375
Dalata.25052	Acomosus.11372
Dalata.25053	Acomosus.11371
Dalata.25059	Acomosus.11369
Dalata.25066	Acomosus.11363
Dalata.25088	Acomosus.11358
Dalata.25089	Acomosus.11355
Dalata.25091	Acomosus.11353
Dalata.25120	Acomosus.11131
Dalata.25124	Acomosus.11133
Dalata.25135	Acomosus.11139
Dalata.25142	Acomosus.11149
Dalata.25148	Acomosus.11154
Dalata.24162	Acomosus.14825
Dalata.24164	Acomosus.14856
Dalata.24169	Acomosus.14843
Dalata.24198	Acomosus.14832
Dalata.24202	Acomosus.14855
Dalata.24343	Acomosus.14807
Dalata.24348	Acomosus.14804
Dalata.24354	Acomosus.14823
Dalata.24363	Acomosus.14798
Dalata.24375	Acomosus.14837
Dalata.24375	Acomosus.14838
Dalata.24377	Acomosus.14839
Dalata.24378	Acomosus.14842
Dalata.24382	Acomosus.14833
Dalata.24389	Acomosus.15038
Dalata.24391	Acomosus.15038
Dalata.24427	Acomosus.15030
Dalata.24430	Acomosus.15025
Dalata.24436	Acomosus.15023
Dalata.24440	Acomosus.15020
Dalata.24441	Acomosus.15018
Dalata.24442	Acomosus.15016
Dalata.24445	Acomosus.15015
Dalata.24446	Acomosus.15014
Dalata.24447	Acomosus.15013
Dalata.24448	Acomosus.15012
Dalata.24455	Acomosus.15008
Dalata.24456	Acomosus.15007
Dalata.24461	Acomosus.15029
Dalata.24463	Acomosus.15006
Dalata.24475	Acomosus.15002
Dalata.24480	Acomosus.15001
Dalata.24493	Acomosus.14997
Dalata.24523	Acomosus.14985
Dalata.24523	Acomosus.14986
Dalata.24504	Acomosus.15238
Dalata.24539	Acomosus.15202
Dalata.24541	Acomosus.15204
Dalata.24543	Acomosus.15209
Dalata.24548	Acomosus.15213
Dalata.24567	Acomosus.15235
Dalata.24568	Acomosus.15236
Dalata.24571	Acomosus.15240
Dalata.24575	Acomosus.15338
Dalata.24582	Acomosus.15334
Dalata.24583	Acomosus.15333
Dalata.24592	Acomosus.15328
Dalata.24597	Acomosus.15325
Dalata.24605	Acomosus.15317
Dalata.24612	Acomosus.15314
Dalata.24621	Acomosus.15200
Dalata.24626	Acomosus.15196
Dalata.24630	Acomosus.15192
Dalata.24637	Acomosus.15187
Dalata.24638	Acomosus.15190
Dalata.24647	Acomosus.15178
Dalata.24655	Acomosus.15173
Dalata.24662	Acomosus.15167
Dalata.24665	Acomosus.15166
Dalata.24670	Acomosus.15158
Dalata.24672	Acomosus.15159
Dalata.24695	Acomosus.15155
Dalata.24696	Acomosus.15154
Dalata.24700	Acomosus.15153
Dalata.24723	Acomosus.15144
Dalata.24729	Acomosus.15139
Dalata.24731	Acomosus.15135
Dalata.24746	Acomosus.15130
Dalata.24757	Acomosus.15122
Dalata.24758	Acomosus.15121
Dalata.24759	Acomosus.15120
Dalata.24775	Acomosus.15119
Dalata.24794	Acomosus.15105
Dalata.24797	Acomosus.15104
Dalata.24802	Acomosus.15102
Dalata.24812	Acomosus.15094
Dalata.24813	Acomosus.15093
Dalata.24816	Acomosus.15090
Dalata.24827	Acomosus.15079
Dalata.24829	Acomosus.15073
Dalata.24864	Acomosus.14896
Dalata.24878	Acomosus.14917
Dalata.24911	Acomosus.14928
Dalata.24918	Acomosus.14931
Dalata.24939	Acomosus.14937
Dalata.24946	Acomosus.14942
Dalata.24950	Acomosus.14944
Dalata.24967	Acomosus.14949
Dalata.24971	Acomosus.14955
Dalata.24972	Acomosus.14956
Dalata.24973	Acomosus.14964
Dalata.24980	Acomosus.14967
Dalata.24981	Acomosus.14969
Dalata.24986	Acomosus.14972
Dalata.24987	Acomosus.14973
Dalata.24989	Acomosus.14974
Dalata.25010	Acomosus.14983
Dalata.25014	Acomosus.15300
Dalata.25016	Acomosus.15298
Dalata.25018	Acomosus.15297
Dalata.25020	Acomosus.15295
Dalata.25022	Acomosus.15292
Dalata.25026	Acomosus.15290
Dalata.25028	Acomosus.15289
Dalata.25037	Acomosus.15306
Dalata.25038	Acomosus.15308
Dalata.25040	Acomosus.15311
Dalata.25043	Acomosus.15277
Dalata.25058	Acomosus.15268
Dalata.25072	Acomosus.15261
Dalata.25085	Acomosus.15257
Dalata.25095	Acomosus.15249
